Gene Id,FPKM,FPKM Lower CI,FPKM Higher CI,FPKM Status,GENCODE Biotype
MDM1,0.150853,0.0425671,0.298738,OK,protein_coding
NUP107,0.335213,0.186806,0.496289,OK,protein_coding
CNOT2,1.11255,1.04149,1.8149,OK,protein_coding
TIMELESS,4.08341,3.84282,4.35436,OK,protein_coding
CPSF6,5.28056,4.85463,5.71831,OK,protein_coding
KRR1,0.438041,0.326588,0.548836,OK,protein_coding
MRPL51,10.9623,7.42501,9.27794,OK,protein_coding
GAPDH,2096.52,2119.42,2141.87,OK,protein_coding
NOP2,30.8463,29.8075,31.8826,OK,protein_coding
CHD4,77.7659,61.0418,64.5846,OK,protein_coding
ACRBP,1.40856,1.1106,1.70717,OK,protein_coding
UHRF1BP1L,0.241756,0.115513,0.368319,OK,protein_coding
COPS7A,124.46,122.675,127.746,OK,protein_coding
ING4,17.6759,16.7565,18.5952,OK,protein_coding
GNB3,9.51442,7.6177,8.96702,OK,protein_coding
CDCA3,0.413731,0.254133,0.576428,OK,protein_coding
CHPT1,3.8855,3.29395,4.4332,OK,protein_coding
USP5,89.1617,83.9991,87.4429,OK,protein_coding
TPI1,214.318,214.013,221.019,OK,protein_coding
GNPTAB,1.61714,1.25002,1.87562,OK,protein_coding
SPSB2,13.7015,12.8414,14.5653,OK,protein_coding
ENO2,97.4806,96.3755,100.778,OK,protein_coding
ATN1,197.899,198.147,202.325,OK,protein_coding
C12orf57,63.0581,60.1179,66.3403,OK,protein_coding
PTPN6,24.6275,23.3813,25.9494,OK,protein_coding
LPCAT3,21.1185,20.269,22.235,OK,protein_coding
NT5DC3,0.202327,0.136129,0.304635,OK,protein_coding
APOBEC1,0.026578,0.0,0.0797528,OK,protein_coding
NANOG,0.151931,0.0783445,0.229166,OK,protein_coding
SUDS3,1.49399,1.18641,1.80025,OK,protein_coding
GOLT1B,0.347098,0.198442,0.498014,OK,protein_coding
GYS2,0.00597274,0.0,0.0179182,OK,protein_coding
LDHB,43.4942,42.0984,45.1197,OK,protein_coding
PRKAB1,25.0323,24.2218,25.839,OK,protein_coding
CMAS,1.34737,1.14306,1.55411,OK,protein_coding
HCFC2,0.203802,0.0956893,0.312254,OK,protein_coding
ST8SIA1,2.57425,2.1599,2.97438,OK,protein_coding
CLEC4A,0.133153,0.0501064,0.216229,OK,protein_coding
KIAA0528,0.216263,0.130935,0.379401,OK,protein_coding
AICDA,0.0629514,0.0267494,0.189488,OK,protein_coding
RAB35,67.0162,65.3082,69.5948,OK,protein_coding
PHC1,9.75374,9.04658,10.511,OK,protein_coding
COX6A1,49.1894,31.2486,34.9574,OK,protein_coding
GATC,0.0887194,0.0,0.200286,OK,protein_coding
RFX4,0.00676349,0.0,0.114264,OK,protein_coding
RIC8B,0.879945,0.727105,1.03296,OK,protein_coding
SRSF9,34.2939,33.2033,35.3819,OK,protein_coding
RP11-22B23.1.1,6.58109,6.26126,6.93124,OK,pseudogene
FGFR1OP2,1.2317,0.893291,1.38342,OK,protein_coding
KLRB1,0.0491785,0.0181229,0.0785325,OK,protein_coding
COL12A1,0.289324,0.213272,0.36919,OK,protein_coding
BTN3A3,1.43534,1.10304,1.70655,OK,protein_coding
TDP2,1.40572,1.15403,1.65761,OK,protein_coding
FRK,0.013223,0.0,0.0363634,OK,protein_coding
DSE,0.389554,0.302784,0.47971,OK,protein_coding
RWDD1,9.17945,8.38213,9.9822,OK,protein_coding
RSPH4A,0.0349742,0.00349741,0.0702772,OK,protein_coding
MAK,0.0619481,0.0312535,0.0943382,OK,protein_coding
TMEM14C,12.7778,11.8963,13.6585,OK,protein_coding
PAK1IP1,0.45487,0.356009,0.553183,OK,protein_coding
GCNT2,0.21866,0.0926019,0.497408,OK,protein_coding
C6orf162,0.121155,0.0753703,0.170705,OK,protein_coding
NEDD9,2.88604,2.67535,3.17239,OK,protein_coding
CEP85L,0.0514872,0.0151795,0.185332,OK,protein_coding
C6orf105,1.81746,1.59206,2.04252,OK,protein_coding
ASF1A,0.346309,0.25633,0.436087,OK,protein_coding
MCM9,0.443253,0.277491,0.604629,OK,protein_coding
FAM184A,0.444915,0.331049,0.558473,OK,protein_coding
RNGTT,0.0808172,0.0425553,0.119398,OK,protein_coding
MAN1A1,0.387268,0.330578,0.445449,OK,protein_coding
GABRR2,0.0394268,0.0104011,0.0676071,OK,protein_coding
SERINC1,2.39087,2.15327,2.56435,OK,protein_coding
HDDC2,11.1129,10.4715,11.7907,OK,protein_coding
TPD52L1,54.182,51.8907,56.8278,OK,protein_coding
HINT3,0.340473,0.275809,0.40527,OK,protein_coding
NCOA7,0.817142,0.562165,1.09036,OK,protein_coding
FAM65B,0.148972,0.0816311,0.221686,OK,protein_coding
SASH1,1.01879,0.907882,1.12998,OK,protein_coding
UST,2.977,2.50664,3.44732,OK,protein_coding
ULBP1,0.162314,0.116151,0.2089,OK,protein_coding
FBXO5,0.0847465,0.0462806,0.123181,OK,protein_coding
MTRF1L,2.13202,1.8963,2.36848,OK,protein_coding
PPARD,58.0128,57.7749,59.836,OK,protein_coding
OPRM1,0.0303416,0.0152505,0.148324,OK,protein_coding
FANCE,3.93659,3.44892,4.07911,OK,protein_coding
TULP1,12.0313,10.6758,12.124,OK,protein_coding
SLC26A8,0.122056,0.0525497,0.197983,OK,protein_coding
MAPK14,1.90947,1.71432,2.11209,OK,protein_coding
KCTD20,3.8257,3.54208,4.17071,OK,protein_coding
STK38,1.2707,1.11054,1.41141,OK,protein_coding
SRSF3,4.5809,4.19651,4.97035,OK,protein_coding
SOD2,38.6207,37.3562,40.4066,OK,protein_coding
MRPL18,10.2864,9.47368,11.1024,OK,protein_coding
MCM3,13.0142,12.5574,13.4915,OK,protein_coding
RNF8,3.3921,3.05872,3.72779,OK,protein_coding
PHACTR1,3.34598,2.92502,3.76937,OK,protein_coding
MDGA1,38.4259,32.1014,34.4531,OK,protein_coding
ICK,0.0947186,0.0704075,0.119089,OK,protein_coding
FBXO9,11.0694,9.46185,11.1021,OK,protein_coding
CD83,2.52228,2.17001,2.66207,OK,protein_coding
MDN1,0.62403,0.424009,0.803099,OK,protein_coding
GLP1R,0.00376769,0.0,0.0140859,OK,protein_coding
SAYSD1,0.645726,0.517636,0.769965,OK,protein_coding
BMP5,0.15531,0.100145,0.210699,OK,protein_coding
BACH2,0.168032,0.0157105,0.345219,OK,protein_coding
RBM24,0.32099,0.20064,0.445492,OK,protein_coding
CAP2,0.839294,0.702751,0.975878,OK,protein_coding
TREML2,0.164649,0.121858,0.20663,OK,protein_coding
ZNF451,0.1516,0.119692,0.371051,OK,protein_coding
BAG2,1.0415,0.866997,1.21662,OK,protein_coding
RAB23,0.727526,0.620175,0.834795,OK,protein_coding
TSPO2,0.0169816,0.0,0.0946755,OK,protein_coding
FHL5,0.00514138,0.0,0.0375272,OK,protein_coding
GPR63,0.0550247,0.0219222,0.0879644,OK,protein_coding
KHDRBS2,0.0487263,0.014146,0.0830148,OK,protein_coding
FBXL4,0.160914,0.113962,0.207929,OK,protein_coding
CCNC,0.451458,0.341399,0.670979,OK,protein_coding
PRDM13,0.00392939,0.0,0.020446,OK,protein_coding
E2F3,0.0554954,0.0334545,0.0777585,OK,protein_coding
PTP4A1,1.76806,1.52147,2.01419,OK,protein_coding
SIM1,5.31617e-05,0.0,0.0429002,OK,protein_coding
ASCC3,0.195424,0.112885,0.277754,OK,protein_coding
HDGFL1,0.0143317,0.0,0.0477713,OK,protein_coding
BVES,0.583312,0.512046,0.655805,OK,protein_coding
COL9A1,212.575,210.157,214.934,OK,protein_coding
MED23,0.161157,0.0634383,0.268111,OK,protein_coding
WASF1,0.339286,0.188964,0.490566,OK,protein_coding
GPLD1,0.934047,0.71931,1.10966,OK,protein_coding
ALDH5A1,1.39158,1.18829,1.59686,OK,protein_coding
AIM1,0.234178,0.186565,0.297021,OK,protein_coding
VNN1,0.0120525,0.00281626,0.0225301,OK,protein_coding
VNN2,0.0701466,0.025817,0.251246,OK,protein_coding
ACOT13,4.28524,2.85113,4.02958,OK,protein_coding
SMAP1,0.573878,0.400492,0.74313,OK,protein_coding
RPS12,199.757,195.095,207.184,OK,protein_coding
C6orf62,0.804011,0.6631,0.946269,OK,protein_coding
B3GAT2,0.182314,0.149866,0.214487,OK,protein_coding
GMNN,1.053,0.826923,1.28086,OK,protein_coding
EYA4,0.237138,0.17644,0.33289,OK,protein_coding
SOBP,11.2782,10.7406,11.8487,OK,protein_coding
NR2E1,0.188401,0.11403,0.28946,OK,protein_coding
SNX3,8.99947,8.34398,9.6715,OK,protein_coding
HBS1L,1.48926,1.21992,1.75858,OK,protein_coding
TRIM38,1.21717,1.0672,1.36754,OK,protein_coding
PEX7,1.01184,0.826616,1.19822,OK,protein_coding
ZBTB24,0.385352,0.334025,0.437688,OK,protein_coding
FIG4,1.09926,0.946707,1.25363,OK,protein_coding
PERP,2.90451,2.63612,3.17351,OK,protein_coding
KIAA1244,0.150336,0.0512652,0.249246,OK,protein_coding
SLC16A10,0.30517,0.187467,0.424685,OK,protein_coding
HECA,0.194148,0.158929,0.229044,OK,protein_coding
GPR126,0.04043,0.00525873,0.175046,OK,protein_coding
PHACTR2,0.821879,0.510848,0.988343,OK,protein_coding
EPM2A,1.99653,1.7498,2.2449,OK,protein_coding
OR12D3,0.0104998,0.0,0.035927,OK,protein_coding
SLC39A7,227.247,224.621,229.899,OK,protein_coding
CCR6,0.0448728,0.0208152,0.0690644,OK,protein_coding
UNC93A,0.00544268,0.0,0.0630675,OK,protein_coding
SLC22A2,1.18434,1.00371,1.37875,OK,protein_coding
PHF1,177.795,151.284,156.637,OK,protein_coding
CUTA,163.505,123.186,146.703,OK,protein_coding
PACRG,0.379327,0.186326,0.582348,OK,protein_coding
QKI,1.78785,1.28617,1.99922,OK,protein_coding
C6orf118,0.0638592,0.0,0.139666,OK,protein_coding
PDE10A,0.00444439,0.0,0.00997089,OK,protein_coding
MDFI,19.2573,18.2286,20.4073,OK,protein_coding
TFEB,47.306,45.4879,49.1103,OK,protein_coding
SMOC2,30.4017,28.5754,30.566,OK,protein_coding
CCND3,43.4592,41.0543,45.1455,OK,protein_coding
BYSL,5.97071,5.52668,6.43871,OK,protein_coding
FAM120B,3.06097,2.85625,3.26941,OK,protein_coding
TBP,1.3441,1.12364,1.56438,OK,protein_coding
GUCA1B,1.37782,1.13467,1.62638,OK,protein_coding
PRPH2,0.397737,0.317656,0.476485,OK,protein_coding
KIAA0240,0.199262,0.158184,0.240274,OK,protein_coding
PPP2R5D,43.0642,39.831,41.8221,OK,protein_coding
MRPL2,79.1481,76.6101,82.7307,OK,protein_coding
PTK7,62.5528,60.8808,64.0653,OK,protein_coding
SRF,57.9949,56.9346,60.0609,OK,protein_coding
CUL9,28.2023,25.2307,27.5906,OK,protein_coding
NUDT3,5.60135,4.48268,5.44463,OK,protein_coding
C6orf108,32.2772,30.3734,34.2208,OK,protein_coding
DUSP22,17.0264,16.3367,17.87,OK,protein_coding
EXOC2,0.493435,0.371252,0.659142,OK,protein_coding
COX7A2,37.4725,34.6047,40.3755,OK,protein_coding
TMEM30A,0.865241,0.732831,0.997925,OK,protein_coding
GMDS,55.4154,51.9694,57.9549,OK,protein_coding
SENP6,1.82561,1.49045,2.10218,OK,protein_coding
IMPG1,0.028091,0.0,0.0691945,OK,protein_coding
VEGFA,47.0857,45.1054,49.2893,OK,protein_coding
PRPF4B,0.886211,0.736901,1.03521,OK,protein_coding
TTK,0.0322902,0.0,0.156914,OK,protein_coding
SLC29A1,66.8996,66.0613,69.2829,OK,protein_coding
WISP3,0.0735064,0.00348221,0.156761,OK,protein_coding
BTN2A1,11.752,11.3017,12.2019,OK,protein_coding
LAMA4,6.36205,5.56056,7.20508,OK,protein_coding
FAM46A,0.28235,0.221695,0.448938,OK,protein_coding
CLIC5,0.324508,0.190886,0.483907,OK,protein_coding
FBRSL1,59.5562,51.2313,63.6653,OK,protein_coding
ENPP5,0.281978,0.192248,0.373287,OK,protein_coding
LY86,0.411589,0.270105,0.553072,OK,protein_coding
PRSS16,0.604745,0.384729,0.834482,OK,protein_coding
MEP1A,0.0032529,0.0,0.00907398,OK,protein_coding
TBX18,0.203377,0.12231,0.284558,OK,protein_coding
ERBB2IP,0.204602,0.140902,0.397017,OK,protein_coding
PCDHB2,3.12108,2.73354,3.35378,OK,protein_coding
HARS2,4.81785,4.33994,5.30281,OK,protein_coding
NUDT12,0.134007,0.0571764,0.211399,OK,protein_coding
CEP72,2.23833,1.85054,2.37183,OK,protein_coding
MAN2A1,0.160602,0.113295,0.238224,OK,protein_coding
SEMA5A,0.457119,0.301065,0.6134,OK,protein_coding
C7,1.76453,1.51293,2.01414,OK,protein_coding
PAPD7,1.20056,1.05721,1.3452,OK,protein_coding
GHR,0.273029,0.141216,0.406455,OK,protein_coding
HMGCS1,0.495442,0.366849,0.624225,OK,protein_coding
DAP,64.6416,63.7935,66.9277,OK,protein_coding
NME5,0.624817,0.447283,0.802523,OK,protein_coding
BRD8,13.95,13.1082,14.8499,OK,protein_coding
KIF20A,0.0408595,0.0,0.179193,OK,protein_coding
NNT,0.74272,0.553989,0.93219,OK,protein_coding
MRPS30,2.45527,2.20681,2.70266,OK,protein_coding
HSPA9,13.9296,12.9536,14.6444,OK,protein_coding
MRPS27,3.69778,3.21143,4.33086,OK,protein_coding
PFDN1,16.4176,14.8812,17.9995,OK,protein_coding
HBEGF,6.19876,5.80662,6.59076,OK,protein_coding
SLC4A9,0.0520548,0.0085121,0.121299,OK,protein_coding
LOX,1.42628,1.13863,1.714,OK,protein_coding
GZMK,0.140645,0.0468816,0.340466,OK,protein_coding
CDH9,0.00221225,0.0,0.0953736,OK,protein_coding
APBB3,52.4614,50.606,54.8584,OK,protein_coding
TMCO6,13.0882,11.8702,14.3147,OK,protein_coding
SPARC,364.441,281.943,291.472,OK,protein_coding
IK,24.0267,23.2909,25.2797,OK,protein_coding
HMGCR,0.962452,0.368938,1.04278,OK,protein_coding
COL4A3BP,0.289,0.174692,0.403571,OK,protein_coding
FAF2,1.77467,1.60872,1.94083,OK,protein_coding
HAND1,0.0484353,0.0201319,0.0805276,OK,protein_coding
PCDHB3,0.322305,0.256382,0.385952,OK,protein_coding
PCDHB5,3.46067,3.13977,3.78548,OK,protein_coding
PCDHB6,0.505054,0.387493,0.622711,OK,protein_coding
PCDHB7,6.58022,6.08707,7.07346,OK,protein_coding
PDE8B,0.586751,0.451087,0.73499,OK,protein_coding
CLK4,0.369624,0.257534,0.493819,OK,protein_coding
PCDHB15,1.3503,1.14411,1.46723,OK,protein_coding
HAVCR1,0.0220972,0.0,0.103262,OK,protein_coding
GRM6,0.139596,0.0695145,0.233997,OK,protein_coding
ITK,0.194242,0.0813788,0.307783,OK,protein_coding
RNF130,16.5357,15.8495,17.2212,OK,protein_coding
THG1L,1.03505,0.876228,1.19427,OK,protein_coding
ARSB,2.2313,2.0122,2.45226,OK,protein_coding
CLINT1,0.752833,0.604588,0.902626,OK,protein_coding
THBS4,5.28935,4.85243,5.66763,OK,protein_coding
CNOT6,0.215646,0.108339,0.325466,OK,protein_coding
IL12B,0.0170974,0.00316817,0.0285135,OK,protein_coding
BTNL8,0.256225,0.17098,0.341463,OK,protein_coding
TTC1,4.69941,4.27986,5.1221,OK,protein_coding
MSH3,0.710259,0.603217,0.821815,OK,protein_coding
RASGRF2,3.90312,3.08163,3.88084,OK,protein_coding
GABRG2,0.00283777,0.0,0.0434131,OK,protein_coding
CCNG1,2.14182,1.81,2.47375,OK,protein_coding
POLR3G,0.0401695,0.00286978,0.147529,OK,protein_coding
DROSHA,3.22908,2.56033,3.59074,OK,protein_coding
CDH6,6.27552,5.89674,6.65926,OK,protein_coding
LMNB1,0.516155,0.303935,0.728306,OK,protein_coding
ARRDC3,0.221697,0.166821,0.365569,OK,protein_coding
GOLPH3,2.74158,2.34135,3.14225,OK,protein_coding
SUB1,8.3779,7.47964,9.27613,OK,protein_coding
NPR3,0.0908174,0.0307659,0.150966,OK,protein_coding
FAM172A,0.238548,0.163885,0.359404,OK,protein_coding
SLC27A6,0.0847239,0.0334652,0.135806,OK,protein_coding
TARS,2.13586,1.804,2.46726,OK,protein_coding
IRX4,0.00722231,0.0,0.0644463,OK,protein_coding
LNPEP,0.542384,0.44333,0.640731,OK,protein_coding
PDE4D,0.729767,0.475741,1.20445,OK,protein_coding
RAD1,1.16755,0.91354,1.36015,OK,protein_coding
BRIX1,1.36697,1.14609,1.5877,OK,protein_coding
PRLR,0.100274,0.0277205,0.278963,OK,protein_coding
SLC12A7,66.3101,64.5152,67.3724,OK,protein_coding
RAD50,0.846874,0.652766,1.02292,OK,protein_coding
ST8SIA4,0.0780439,0.0387956,0.152392,OK,protein_coding
GNPDA1,4.54835,3.97188,4.86803,OK,protein_coding
PCDH12,3.15625,2.99531,3.31712,OK,protein_coding
SKP1,77.4664,74.2334,81.1312,OK,protein_coding
NUP155,0.211707,0.124195,0.300522,OK,protein_coding
PPP2CA,1.58318,1.27806,1.89064,OK,protein_coding
FGF1,0.837486,0.443052,1.23583,OK,protein_coding
NR3C1,0.31022,0.166375,0.545891,OK,protein_coding
C5orf15,1.81755,1.50336,2.13395,OK,protein_coding
PPWD1,0.326956,0.211194,0.492773,OK,protein_coding
LIFR,0.209183,0.0821631,0.369982,OK,protein_coding
TRIM23,0.0439224,0.0197651,0.133377,OK,protein_coding
C5orf44,0.28541,0.166347,0.404431,OK,protein_coding
C9,0.0,0.0,0.0643943,OK,protein_coding
SEC24A,0.0703684,0.0336361,0.109375,OK,protein_coding
TXNDC15,4.55178,3.49474,4.50419,OK,protein_coding
TTC33,0.0627715,0.0167086,0.120348,OK,protein_coding
RARS,1.24635,1.04297,1.45153,OK,protein_coding
WWC1,56.5151,55.2257,57.7839,OK,protein_coding
H2AFY,19.7996,18.8344,21.0445,OK,protein_coding
TCERG1,0.783496,0.62123,0.954971,OK,protein_coding
DPYSL3,88.5368,83.0395,86.2234,OK,protein_coding
SMAD5,0.181679,0.0811337,0.353438,OK,protein_coding
CSNK1A1,1.29966,1.12436,1.47582,OK,protein_coding
HMGXB3,22.6604,21.9282,23.4846,OK,protein_coding
ERGIC1,169.159,167.194,171.411,OK,protein_coding
PDGFRB,45.8209,40.9016,43.5509,OK,protein_coding
CDX1,0.00795869,0.0,0.0477525,OK,protein_coding
ATP6V0E1,27.2493,25.6209,28.9656,OK,protein_coding
BNIP1,6.8171,6.24123,7.3933,OK,protein_coding
STC2,3.72327,3.22409,4.22197,OK,protein_coding
CPEB4,0.27086,0.223262,0.405137,OK,protein_coding
HRH2,7.40315,6.9956,7.82179,OK,protein_coding
DBN1,106.429,104.56,108.253,OK,protein_coding
ZNF346,8.68548,8.17376,9.19678,OK,protein_coding
UNC5A,0.118415,0.0761314,0.160771,OK,protein_coding
EHHADH,0.190521,0.125066,0.3295,OK,protein_coding
CNTN3,0.0460862,0.0184345,0.0847004,OK,protein_coding
SMC4,0.13148,0.0893778,0.537706,OK,protein_coding
RP11-884K10.5.1,15.2006,13.9908,16.4109,OK,protein_coding
ACTR8,2.71628,2.34096,3.00432,OK,protein_coding
TBCCD1,5.38727,4.62438,5.41702,OK,protein_coding
TIMMDC1,7.65666,6.04996,7.44704,OK,protein_coding
CRBN,0.72097,0.562797,0.963042,OK,protein_coding
KNG1,0.00944003,0.0,0.033677,OK,protein_coding
HRG,0.1611,0.0515565,0.23889,OK,protein_coding
BCL6,79.703,73.8602,76.3608,OK,protein_coding
HGD,1.79472,1.46732,2.12002,OK,protein_coding
CLDN16,0.0180484,0.0,0.0809723,OK,protein_coding
ARL6,0.196016,0.0878837,0.3042,OK,protein_coding
NPHP3,0.462485,0.287682,0.697567,OK,protein_coding
CD86,0.639127,0.510402,0.785509,OK,protein_coding
AMOTL2,12.8312,12.2957,13.4967,OK,protein_coding
NIT2,3.79859,3.38473,4.21433,OK,protein_coding
FAM162A,20.9925,14.8782,17.1886,OK,protein_coding
OGG1,18.5842,17.5815,19.6165,OK,protein_coding
KPNA1,2.80764,2.38156,3.23357,OK,protein_coding
PCCB,8.07593,7.50965,8.65931,OK,protein_coding
UBE3A,0.55248,0.47955,0.625983,OK,protein_coding
ARMC8,0.505682,0.350042,0.808438,OK,protein_coding
CEP70,0.5354,0.385364,0.699826,OK,protein_coding
RBP2,0.0914744,0.0,0.284981,OK,protein_coding
RBP1,86.8957,84.9062,90.3877,OK,protein_coding
SLC25A36,0.174885,0.131828,0.317096,OK,protein_coding
GRK7,0.0384149,0.0189044,0.0567131,OK,protein_coding
RNF7,17.5927,13.2446,15.3591,OK,protein_coding
TFDP2,4.18179,3.49048,4.94149,OK,protein_coding
XRN1,0.262883,0.0767688,0.482708,OK,protein_coding
KAT2B,0.497452,0.372179,0.626926,OK,protein_coding
BCHE,0.0271996,0.0,0.103398,OK,protein_coding
PDCD10,0.902175,0.68066,1.24299,OK,protein_coding
WNT5A,0.0472332,0.0169124,0.142976,OK,protein_coding
PFKFB4,4.09511,3.60653,4.38594,OK,protein_coding
COL7A1,19.1686,16.7868,18.9911,OK,protein_coding
FGF12,1.27338,0.835631,1.68392,OK,protein_coding
PRKAR2A,0.379885,0.300594,0.459586,OK,protein_coding
HES1,41.0338,39.4768,42.7701,OK,protein_coding
USP4,6.97079,6.33309,7.38888,OK,protein_coding
ACAP2,0.242873,0.162457,0.456668,OK,protein_coding
ECT2,0.618954,0.32708,0.819657,OK,protein_coding
GNAT1,1.08299,0.876721,1.31602,OK,protein_coding
GNAI2,557.646,559.467,571.336,OK,protein_coding
TFG,10.7951,10.2412,11.3533,OK,protein_coding
USP9Y,0.111684,0.0463566,0.177269,OK,protein_coding
HYAL1,8.95196,8.44957,9.45978,OK,protein_coding
TUSC2,13.5029,12.5721,14.4886,OK,protein_coding
NPRL2,8.39425,6.97173,8.29174,OK,protein_coding
RPL24,170.832,166.017,177.681,OK,protein_coding
CYB561D2,9.3869,7.60458,9.02344,OK,protein_coding
C3orf14,1.25213,0.91108,1.59474,OK,protein_coding
FXR1,2.47122,2.12544,2.82482,OK,protein_coding
CBLB,2.67604,2.45401,2.89786,OK,protein_coding
BBX,0.241587,0.177054,0.642575,OK,protein_coding
IFT57,2.862,2.48874,3.25098,OK,protein_coding
GNB4,0.0654071,0.00790182,0.149689,OK,protein_coding
HHLA2,0.407087,0.304026,0.510513,OK,protein_coding
IQCG,0.908636,0.683347,1.12257,OK,protein_coding
GBE1,0.558146,0.44057,0.67576,OK,protein_coding
UMPS,0.88332,0.630699,1.13728,OK,protein_coding
NCBP2,3.81137,3.24171,3.93009,OK,protein_coding
SNX4,0.253908,0.163259,0.35661,OK,protein_coding
C3orf52,0.0401982,0.0038416,0.123826,OK,protein_coding
FRMD4B,0.641405,0.407169,0.870235,OK,protein_coding
SLC41A3,33.0876,31.8345,34.7544,OK,protein_coding
ROPN1B,0.550399,0.349612,0.754909,OK,protein_coding
PLXNA1,13.6711,13.2637,14.0881,OK,protein_coding
ATP6V1A,0.233996,0.14976,0.343154,OK,protein_coding
ABTB1,128.353,126.346,130.368,OK,protein_coding
PODXL2,25.2897,24.7002,26.3715,OK,protein_coding
UPK1B,0.123151,0.0526273,0.216387,OK,protein_coding
CSPG5,3.7697,3.46542,4.07895,OK,protein_coding
KLHL18,3.25311,2.81978,3.69336,OK,protein_coding
SCAP,92.6746,91.1451,94.2432,OK,protein_coding
CCDC48,1.66461,1.48071,1.85089,OK,protein_coding
KIAA1257,0.247899,0.167079,0.331696,OK,protein_coding
NEK11,0.244042,0.172148,0.44846,OK,protein_coding
MRPL3,3.86739,3.34016,4.35488,OK,protein_coding
PLSCR4,0.233614,0.112819,0.379992,OK,protein_coding
HEMK1,18.6582,17.8687,19.456,OK,protein_coding
CISH,14.3366,12.8371,14.1391,OK,protein_coding
MAPKAPK3,140.474,139.299,144.286,OK,protein_coding
ACVR2B,0.926987,0.785148,1.06885,OK,protein_coding
WDR48,0.482233,0.410069,0.71761,OK,protein_coding
COMMD2,0.601924,0.480627,0.723053,OK,protein_coding
GORASP1,79.4146,77.7526,82.5347,OK,protein_coding
PEX5L,0.128397,0.0288943,0.254581,OK,protein_coding
RRP9,35.178,29.9837,32.3063,OK,protein_coding
ABCC5,24.1382,23.5793,24.6994,OK,protein_coding
ABHD14B,55.3752,54.1081,57.4717,OK,protein_coding
EIF1B,25.8101,24.6821,27.2124,OK,protein_coding
RP11-155D18.11.1,2.68156,2.29092,3.07794,OK,protein_coding
ARHGEF26,0.670602,0.58312,0.757954,OK,protein_coding
KLHL24,1.72953,1.02627,1.75681,OK,protein_coding
PLCH1,0.0323974,0.00985997,0.0774207,OK,protein_coding
VIPR1,0.827838,0.669651,0.987096,OK,protein_coding
DNAH1,4.65185,4.35596,4.94788,OK,protein_coding
SSR3,2.77934,2.38554,3.17409,OK,protein_coding
ZBTB47,67.8776,67.7672,69.9772,OK,protein_coding
TNNC1,7.1539,6.39644,7.91346,OK,protein_coding
NKTR,0.932164,0.732332,1.28365,OK,protein_coding
CLCN2,9.45179,8.72361,9.84505,OK,protein_coding
FOXP1,5.14434,4.10598,6.17962,OK,protein_coding
EIF4G1,277.133,277.009,285.203,OK,protein_coding
SPCS1,16.3764,15.3387,17.4144,OK,protein_coding
NEK4,0.854471,0.47153,1.02626,OK,protein_coding
SLC4A3,35.6514,34.8469,36.4411,OK,protein_coding
INO80D,0.0632424,0.0329415,0.0937217,OK,protein_coding
EEF1B2,32.6634,31.2263,34.1249,OK,protein_coding
ADAM23,0.729008,0.60242,0.859718,OK,protein_coding
DGUOK,15.7189,11.5072,13.3815,OK,protein_coding
MOB1A,0.739913,0.524915,0.955352,OK,protein_coding
KANSL3,9.27954,8.67779,9.9192,OK,protein_coding
LMAN2L,9.30973,8.78299,9.87857,OK,protein_coding
RTKN,46.9747,45.8952,48.0539,OK,protein_coding
TTL,2.0284,1.89165,2.16735,OK,protein_coding
IL1A,0.00910666,0.0,0.0205916,OK,protein_coding
CCL20,1.06798,0.811711,1.32486,OK,protein_coding
PIKFYVE,0.070028,0.0444824,0.151097,OK,protein_coding
KCNIP3,10.5256,10.0025,11.0462,OK,protein_coding
FAHD2A,21.5944,17.6911,19.8249,OK,protein_coding
NCL,66.5104,64.8008,68.1299,OK,protein_coding
ACTR1B,101.505,100.677,104.789,OK,protein_coding
SLC35F5,0.638012,0.444006,0.828185,OK,protein_coding
ZAP70,4.69124,4.31881,5.0632,OK,protein_coding
ACTR3,2.8404,2.33932,3.30184,OK,protein_coding
STEAP3,33.7077,33.1652,34.9131,OK,protein_coding
EPB41L5,0.277593,0.178819,0.378282,OK,protein_coding
TFCP2L1,0.258564,0.210765,0.335319,OK,protein_coding
AC008073.5.1,7.26524,6.54175,7.99022,OK,protein_coding
TP53I3,10.3069,8.35848,9.66806,OK,protein_coding
DNAJC27,0.22383,0.136677,0.310674,OK,protein_coding
POMC,1.06783,0.854523,1.28315,OK,protein_coding
STAM2,0.362208,0.2405,0.483251,OK,protein_coding
OTOF,0.125571,0.0763887,0.256481,OK,protein_coding
GPD2,0.0794903,0.0423603,0.226135,OK,protein_coding
CENPA,0.017557,0.0,0.0869582,OK,protein_coding
CYTIP,0.535236,0.401914,0.668566,OK,protein_coding
ACVR1,1.03097,0.872284,1.26715,OK,protein_coding
TANC1,0.913531,0.829485,0.99896,OK,protein_coding
SLC30A3,0.972466,0.843953,1.10066,OK,protein_coding
MPV17,34.3715,32.819,35.8367,OK,protein_coding
GTF3C2,43.5478,41.9445,45.7099,OK,protein_coding
EIF2B4,15.8698,14.9673,16.8099,OK,protein_coding
NRBP1,63.4274,62.3286,65.2409,OK,protein_coding
ITGB6,0.113003,0.0,0.294316,OK,protein_coding
FNDC4,33.8492,32.8454,35.339,OK,protein_coding
ITGA4,0.0839815,0.0207945,0.198105,OK,protein_coding
