Gene Id,FPKM,FPKM Lower CI,FPKM Higher CI,FPKM Status,GENCODE Biotype
C2orf49,0.893832,0.487547,1.30691,OK,protein_coding
ANKRD36,1.21154,0.920478,1.50242,OK,protein_coding
EPC2,0.467255,0.285635,0.762105,OK,protein_coding
ARHGEF4,71.9806,66.6567,74.7527,OK,protein_coding
ISCU,11.0321,9.56026,12.506,OK,protein_coding
ALDH1L2,0.0615652,0.0138682,0.317236,OK,protein_coding
STAB2,0.551336,0.004177,1.3172,OK,protein_coding
SCYL2,0.0581883,0.0,0.571827,OK,protein_coding
CKAP4,36.2717,33.3037,37.1121,OK,protein_coding
PLXNC1,0.871787,0.615006,1.54645,OK,protein_coding
APPL2,14.7385,11.4688,16.4802,OK,protein_coding
PWP1,1.2899,0.691912,1.91058,OK,protein_coding
DRAM1,0.832696,0.529348,1.13598,OK,protein_coding
KIAA1033,0.292236,0.137675,0.979341,OK,protein_coding
SLC41A2,0.212712,0.0688149,0.908855,OK,protein_coding
VILL,31.737,30.0611,33.427,OK,protein_coding
FLNB,66.6368,58.2811,63.6768,OK,protein_coding
NEK3,1.40028,0.95994,1.84108,OK,protein_coding
PCDH8,1.5042,1.22173,1.78845,OK,protein_coding
VPS36,0.607533,0.140134,1.12513,OK,protein_coding
RNASEH2B,0.999151,0.525861,1.47315,OK,protein_coding
CKAP2,0.2077,0.044285,0.605462,OK,protein_coding
LECT1,0.371541,0.0893018,0.654508,OK,protein_coding
TBC1D4,0.804493,0.0681971,1.63059,OK,protein_coding
THSD1,5.17262,4.63305,5.70997,OK,protein_coding
BORA,0.0213045,0.0,0.285524,OK,protein_coding
LRCH1,1.79172,1.3577,2.25925,OK,protein_coding
SUCLA2,1.3123,0.828794,1.83367,OK,protein_coding
RCBTB1,0.420961,0.196407,0.90595,OK,protein_coding
MED4,2.28151,1.42721,3.13594,OK,protein_coding
PHF11,3.34058,2.33816,4.24659,OK,protein_coding
RPL13AP25,3.90674,2.05661,4.00206,OK,pseudogene
COG3,0.21046,0.0394659,0.573856,OK,protein_coding
LMO7,1.00194,0.566425,2.17227,OK,protein_coding
ITM2B,52.0789,49.1157,55.1452,OK,protein_coding
SPRY2,3.286,2.73605,3.83757,OK,protein_coding
NUDT15,1.42817,1.11306,1.74379,OK,protein_coding
EDNRB,3.61851,3.11166,4.13557,OK,protein_coding
RCBTB2,1.14041,0.785189,1.50925,OK,protein_coding
LCP1,1.00086,0.633326,1.39267,OK,protein_coding
SETDB2,1.65819,1.03956,2.22968,OK,protein_coding
SCRN1,24.3884,22.1047,26.6793,OK,protein_coding
C7orf25,0.30997,0.0585499,0.61564,OK,protein_coding
TNS3,42.6897,40.775,44.4169,OK,protein_coding
SPDYE1,0.360523,0.231149,0.500824,OK,protein_coding
CHST12,35.3866,32.8583,37.9294,OK,protein_coding
IGF2BP3,0.311637,0.137571,1.10311,OK,protein_coding
GPNMB,58.7788,56.2721,61.2808,OK,protein_coding
RAPGEF5,0.106809,0.0375302,0.614928,OK,protein_coding
RAC1,20.6732,18.4402,22.9208,OK,protein_coding
KDELR2,3.48647,2.58242,4.39027,OK,protein_coding
NUPL2,7.64362,5.58168,9.06197,OK,protein_coding
IL6,0.0881744,0.0,0.628664,OK,protein_coding
ZDHHC4,9.77459,8.61622,10.9511,OK,protein_coding
AOAH,2.38702,1.72283,3.05141,OK,protein_coding
BZW2,5.03105,3.96612,5.85385,OK,protein_coding
DGKB,0.284081,0.0305363,0.702988,OK,protein_coding
TBRG4,84.7251,78.5054,90.7472,OK,protein_coding
DDX56,65.8407,63.472,68.2076,OK,protein_coding
HUS1,1.20918,0.590098,1.85246,OK,protein_coding
NACAD,11.0294,9.9421,12.1168,OK,protein_coding
DBNL,116.391,110.624,122.759,OK,protein_coding
CCM2,29.5677,27.8385,31.2858,OK,protein_coding
MYO1G,4.38259,3.89989,4.86522,OK,protein_coding
TTYH3,92.3116,89.7728,95.007,OK,protein_coding
MMD2,0.364453,0.205431,0.537127,OK,protein_coding
CIDEB,29.0069,24.2213,28.7347,OK,protein_coding
TTC5,1.81721,1.2916,2.34321,OK,protein_coding
NKX2-1,0.0,0.0,0.176208,OK,protein_coding
ZFHX2,2.747,2.32007,3.18516,OK,protein_coding
MTHFS,2.92565,1.87527,3.60622,OK,protein_coding
ADAMTS7,46.0508,44.6861,47.4182,OK,protein_coding
FAM108C1,0.190485,0.0468188,0.486446,OK,protein_coding
IREB2,1.83679,1.25279,2.42293,OK,protein_coding
ALPK3,5.59041,5.22847,6.05812,OK,protein_coding
TM6SF1,0.254724,0.0,0.719165,OK,protein_coding
CIB2,44.3081,40.3512,48.2964,OK,protein_coding
CALCOCO2,19.1448,15.1347,19.3106,OK,protein_coding
RSAD1,34.3412,31.3181,37.3508,OK,protein_coding
NMT1,18.9424,18.0023,19.844,OK,protein_coding
MYCBPAP,1.68303,1.03584,2.33621,OK,protein_coding
SRSF1,2.08288,1.82627,2.33913,OK,protein_coding
VEZF1,1.80621,1.54925,2.06322,OK,protein_coding
CHAD,1.77685,1.33812,2.21558,OK,protein_coding
TACO1,11.2972,9.06051,11.54,OK,protein_coding
TEX2,5.09145,4.61231,5.50804,OK,protein_coding
DCAF7,27.8446,25.4567,30.2363,OK,protein_coding
LIMD2,28.9443,27.4428,30.4795,OK,protein_coding
BRIP1,0.0508026,0.0149101,0.0894608,OK,protein_coding
KAT7,6.94784,5.77435,8.24468,OK,protein_coding
RTP4,0.0498158,0.0,0.109451,OK,protein_coding
ACTL6A,2.34269,1.02483,3.42767,OK,protein_coding
NDUFB5,2.97382,2.19551,3.75015,OK,protein_coding
MRPL47,0.5576,0.169142,0.950597,OK,protein_coding
TRA2B,7.73985,6.19393,9.29423,OK,protein_coding
SCN2A,0.0419296,0.0,0.194845,OK,protein_coding
TBR1,0.00162064,0.0,0.293788,OK,protein_coding
2015-03-07 00:00:00,0.630272,0.309807,1.02438,OK,protein_coding
ERMN,0.0748078,0.0,0.489596,OK,protein_coding
GALNT5,0.0113719,0.0,0.191847,OK,protein_coding
SCN7A,0.285372,0.0286443,0.544472,OK,protein_coding
TANK,0.436922,0.12043,1.78746,OK,protein_coding
BLK,0.0786434,0.0,0.398116,OK,protein_coding
SKIL,0.621357,0.1216,1.25468,OK,protein_coding
EPRS,1.23008,0.986886,1.71245,OK,protein_coding
HLX,12.53,10.7388,14.325,OK,protein_coding
VPS45,3.29274,2.67802,3.90789,OK,protein_coding
IL10,0.537096,0.259544,0.894847,OK,protein_coding
KCTD3,0.353457,0.109235,0.596855,OK,protein_coding
RPS6KC1,0.23244,0.129203,0.4153,OK,protein_coding
RASSF5,2.20535,1.77134,2.63962,OK,protein_coding
CBWD2,1.68905,1.12945,2.24855,OK,protein_coding
IL1RN,0.365742,0.0985397,0.824669,OK,protein_coding
SMPD4,56.6985,53.3978,60.5698,OK,protein_coding
WDR33,5.15437,4.70545,5.61293,OK,protein_coding
CCDC115,6.76929,5.54711,7.58032,OK,protein_coding
SAP130,11.7012,10.4851,12.9443,OK,protein_coding
BIN1,189.274,184.24,197.069,OK,protein_coding
IMP4,34.497,31.7425,37.239,OK,protein_coding
HS6ST1,59.7875,58.1362,62.2152,OK,protein_coding
UGGT1,1.34179,1.1023,1.82362,OK,protein_coding
GYPC,63.7918,59.8469,67.7862,OK,protein_coding
STAM,0.600095,0.249309,1.14274,OK,protein_coding
GAD2,0.0646933,0.00599984,0.281182,OK,protein_coding
ABI1,2.5203,1.96715,3.07953,OK,protein_coding
YME1L1,2.51733,2.17753,2.85923,OK,protein_coding
DNAJC1,16.5346,14.492,18.4943,OK,protein_coding
NIPSNAP3A,0.376734,0.170907,0.588648,OK,protein_coding
LRRC8A,55.3057,53.3562,57.3662,OK,protein_coding
C9orf4,0.456859,0.254654,0.657855,OK,protein_coding
CDK9,90.8568,78.7775,88.9452,OK,protein_coding
TXN,1.39922,0.7963,2.00363,OK,protein_coding
ODF2,22.5444,20.4589,24.5322,OK,protein_coding
KIAA0368,4.12719,3.51317,4.74487,OK,protein_coding
TOR1B,6.60327,5.6351,7.54538,OK,protein_coding
C9orf78,7.28637,5.61044,7.98553,OK,protein_coding
SMC2,0.0807502,0.00982673,0.262655,OK,protein_coding
KLF4,8.21034,7.14938,9.23424,OK,protein_coding
TOR1A,4.99928,4.3632,5.63537,OK,protein_coding
RALGPS1,4.36248,3.13676,5.51785,OK,protein_coding
FAM129B,102.92,99.471,105.526,OK,protein_coding
OR13C9,0.132755,0.0,0.248822,OK,protein_coding
ST6GALNAC4,34.5735,32.1552,37.0025,OK,protein_coding
TMOD1,0.997231,0.773105,1.22106,OK,protein_coding
DAB2IP,38.8603,36.2386,40.433,OK,protein_coding
STXBP1,28.2371,26.7642,29.942,OK,protein_coding
SLC2A8,60.2784,52.2473,61.0248,OK,protein_coding
ANGPTL2,18.5472,17.4634,20.1584,OK,protein_coding
CDK5RAP2,18.8529,17.4567,20.2237,OK,protein_coding
ZFP37,0.108832,0.0391795,0.185812,OK,protein_coding
SLC31A2,0.058376,0.0,0.220606,OK,protein_coding
SLC31A1,2.18804,1.78455,2.5938,OK,protein_coding
TLR4,0.036533,0.0,0.219923,OK,protein_coding
ZNF189,0.219736,0.115481,0.324106,OK,protein_coding
STX17,1.21459,0.721093,1.70923,OK,protein_coding
PRPF4,2.84175,2.42885,3.26142,OK,protein_coding
FPGS,98.5911,85.8057,96.0885,OK,protein_coding
USP20,47.1255,44.8262,49.422,OK,protein_coding
KIF12,14.5733,12.9338,16.2134,OK,protein_coding
ATP6V1G1,2.9855,2.25072,3.71885,OK,protein_coding
TEX10,1.51679,1.21646,1.81811,OK,protein_coding
GARNL3,10.4342,8.23588,12.7254,OK,protein_coding
MRPL50,0.0812134,0.0,0.24364,OK,protein_coding
DPM2,59.5349,56.1146,63.2552,OK,protein_coding
WDR38,0.54365,0.298876,0.787945,OK,protein_coding
TSTD2,2.15322,1.82758,2.47878,OK,protein_coding
GABBR2,6.14012,5.41263,6.87405,OK,protein_coding
HEMGN,0.170277,0.0510842,0.289477,OK,protein_coding
PSMB7,37.3849,34.3916,40.4128,OK,protein_coding
NR5A1,0.0116669,0.0,0.1764,OK,protein_coding
C9orf156,0.907356,0.482653,1.33215,OK,protein_coding
RABEPK,13.0862,11.7807,14.3935,OK,protein_coding
GOLGA1,2.60956,1.93593,3.29785,OK,protein_coding
XPA,2.48454,1.71647,3.25435,OK,protein_coding
NCBP1,0.480312,0.306787,0.823094,OK,protein_coding
ANP32B,41.9777,39.3882,44.743,OK,protein_coding
PDCL,0.695679,0.181445,1.22075,OK,protein_coding
RPL35,169.671,159.103,180.459,OK,protein_coding
CTSL2,0.434896,0.143208,0.726764,OK,protein_coding
LMX1B,80.0245,77.1825,83.7589,OK,protein_coding
ARPC5L,5.44783,4.6492,6.24704,OK,protein_coding
ENPP2,7.39026,6.69451,8.08691,OK,protein_coding
DERL1,8.9382,5.32199,8.59016,OK,protein_coding
MYC,10.03,9.05878,11.0147,OK,protein_coding
NOV,0.633244,0.349835,0.915324,OK,protein_coding
C9orf123,1.87313,1.06026,2.69088,OK,protein_coding
RANBP6,0.0387643,0.0,0.125311,OK,protein_coding
POLR1E,10.7093,9.66961,11.759,OK,protein_coding
PLAA,1.10451,0.694016,1.51385,OK,protein_coding
IL11RA,264.11,258.053,275.138,OK,protein_coding
UBAP2,13.0717,12.2477,13.9036,OK,protein_coding
APTX,2.19698,1.43849,3.52326,OK,protein_coding
RNF38,0.463765,0.281757,0.843993,OK,protein_coding
TLN1,322.51,315.716,335.035,OK,protein_coding
SIT1,0.365425,0.0456776,0.690762,OK,protein_coding
DMRT1,0.204781,0.0,0.541337,OK,protein_coding
DNAJB5,7.99479,7.0435,8.96119,OK,protein_coding
SPAG8,5.99864,4.95608,7.05255,OK,protein_coding
DCTN3,73.0463,68.0691,78.0643,OK,protein_coding
CD72,11.1365,9.43931,12.3192,OK,protein_coding
TMEM8B,53.7945,51.361,56.2286,OK,protein_coding
GRHPR,70.3247,57.7438,64.8567,OK,protein_coding
ALDH1B1,12.5941,11.6261,13.5815,OK,protein_coding
HINT2,16.9121,10.8797,15.666,OK,protein_coding
C9orf100,4.18907,3.69676,4.68115,OK,protein_coding
IGFBPL1,1.42878,0.871445,1.96075,OK,protein_coding
DENND4C,0.444716,0.287741,0.601751,OK,protein_coding
RPS6,168.883,162.867,176.962,OK,protein_coding
CNPY3,82.9306,79.7318,86.8786,OK,protein_coding
FOXP4,74.0505,72.2727,77.0684,OK,protein_coding
PPIL1,1.11885,0.769318,1.45791,OK,protein_coding
KLC4,91.9024,87.0961,96.9204,OK,protein_coding
KIF13A,2.31602,1.83558,3.05308,OK,protein_coding
ZNF193,1.06944,0.575833,1.56383,OK,protein_coding
PIM1,19.2055,17.3205,21.8527,OK,protein_coding
GMPR,19.023,17.211,20.8522,OK,protein_coding
FTSJD2,51.6034,43.8014,52.0018,OK,protein_coding
TFAP2A,10.7017,8.03394,11.0918,OK,protein_coding
SLC22A7,0.0431788,0.0,0.313256,OK,protein_coding
YIPF3,114.161,109.651,119.764,OK,protein_coding
TMEM14B,7.18429,5.30292,9.11443,OK,protein_coding
TMEM63B,58.5944,54.061,60.8209,OK,protein_coding
FRS3,13.2894,11.5284,14.4336,OK,protein_coding
TJAP1,36.2498,34.0191,38.4922,OK,protein_coding
CAPN11,0.085737,0.0,0.478564,OK,protein_coding
HCRTR2,0.0618976,0.0,0.111108,OK,protein_coding
KIAA0319,0.0524312,0.0105747,0.105109,OK,protein_coding
IRF4,0.406407,0.0992201,0.858037,OK,protein_coding
SLC22A23,12.8311,11.3345,14.3457,OK,protein_coding
TUBB2A,47.9443,41.436,46.9417,OK,protein_coding
LRRC1,0.756677,0.343206,1.17702,OK,protein_coding
GCM1,0.0600682,0.0123029,0.110726,OK,protein_coding
FOXF2,62.1072,55.2492,60.1489,OK,protein_coding
BPHL,5.91718,4.81863,7.00462,OK,protein_coding
RIPK1,3.18452,2.70538,3.66388,OK,protein_coding
TUBB2B,43.7384,41.3198,46.1695,OK,protein_coding
C6orf125,6.50725,4.75888,8.2792,OK,protein_coding
HMGA1,35.6,33.5099,37.8563,OK,protein_coding
TCF19,3.21268,2.43507,3.80251,OK,protein_coding
FLOT1,143.354,137.494,149.262,OK,protein_coding
IER3,10.5511,9.34061,11.7728,OK,protein_coding
MDC1,20.0019,17.9958,21.971,OK,protein_coding
PGBD1,0.790641,0.592977,0.988407,OK,protein_coding
ATAT1,12.3615,11.0695,13.6567,OK,protein_coding
TPMT,0.902516,0.695107,1.10148,OK,protein_coding
RNF144B,0.267845,0.105258,0.524993,OK,protein_coding
NRM,15.9443,14.394,17.5053,OK,protein_coding
MTCH1,222.123,217.915,230.886,OK,protein_coding
VARS2,53.1751,48.2079,54.0053,OK,protein_coding
TAF8,12.9893,11.5679,14.4099,OK,protein_coding
FAM8A1,0.276284,0.159147,0.394871,OK,protein_coding
C6orf52,0.315911,0.0,0.782223,OK,protein_coding
FGFBP2,0.868032,0.524242,1.20795,OK,protein_coding
CPEB2,0.17661,0.06155,0.433678,OK,protein_coding
FHDC1,7.6913,7.201,8.18565,OK,protein_coding
TLR2,0.034342,0.0,0.0728946,OK,protein_coding
C4orf49,0.827726,0.508103,1.14323,OK,protein_coding
TTC29,0.516633,0.236626,1.03466,OK,protein_coding
MYO7A,40.5201,37.7076,41.5093,OK,protein_coding
FCHSD2,2.34747,1.73238,3.32704,OK,protein_coding
ARRB1,14.1748,12.4225,15.9355,OK,protein_coding
SLCO2B1,29.7189,26.624,31.1056,OK,protein_coding
PRKRIR,0.202872,0.0894341,0.464394,OK,protein_coding
ANKRD42,1.03406,0.611312,1.47531,OK,protein_coding
IL18BP,4.01718,3.19934,4.8843,OK,protein_coding
NUMA1,579.872,579.315,598.825,OK,protein_coding
CCDC90B,5.55921,4.33279,6.79178,OK,protein_coding
SYTL2,1.99582,1.25645,3.08866,OK,protein_coding
RAB30,0.417943,0.0544861,0.925591,OK,protein_coding
CREBZF,5.5885,4.696,6.48097,OK,protein_coding
LRRC32,42.0419,40.1117,44.2024,OK,protein_coding
PRCP,2.77935,1.49892,4.29163,OK,protein_coding
NARS2,0.414959,0.189738,0.878397,OK,protein_coding
RNF121,10.7781,8.39616,11.8225,OK,protein_coding
MRPL15,2.65834,1.75618,3.56055,OK,protein_coding
PI15,0.010397,0.0,0.0689432,OK,protein_coding
TTPA,0.158241,0.0316481,0.455554,OK,protein_coding
GGH,0.77144,0.268212,1.46096,OK,protein_coding
SLCO5A1,0.0431803,0.0,0.234681,OK,protein_coding
SULF1,4.09046,3.23822,4.94291,OK,protein_coding
TGS1,0.547946,0.286418,0.810196,OK,protein_coding
SDCBP,0.479904,0.166996,0.934076,OK,protein_coding
NEK1,0.124363,0.0,0.330897,OK,protein_coding
SORL1,1.39393,1.02734,1.76653,OK,protein_coding
TMPRSS4,0.461965,0.158736,1.20558,OK,protein_coding
BUD13,5.39459,4.71122,6.07968,OK,protein_coding
TRPC6,0.404438,0.0,0.885106,OK,protein_coding
C11orf70,0.250381,0.084843,0.646298,OK,protein_coding
DCUN1D5,1.25185,0.632235,1.87093,OK,protein_coding
YAP1,5.00069,4.05312,5.61831,OK,protein_coding
TRIM29,1.25895,0.575371,2.1956,OK,protein_coding
SLC37A4,12.4864,11.1912,13.792,OK,processed_transcript
POU2F3,0.986081,0.459504,1.51629,OK,protein_coding
RDX,0.874797,0.367995,1.58338,OK,protein_coding
PPP2R1B,1.10316,0.491733,2.13735,OK,protein_coding
FDX1,0.42272,0.286485,0.551749,OK,protein_coding
C11orf1,1.21639,0.526718,1.90706,OK,protein_coding
FXYD6,166.398,160.172,173.897,OK,protein_coding
ARHGAP20,0.0965361,0.0240783,0.17014,OK,protein_coding
FXYD2,1.34711,0.46278,1.96027,OK,protein_coding
MMP13,0.0676777,0.0,0.184291,OK,protein_coding
TMPRSS13,3.04969,2.54432,3.55925,OK,protein_coding
CASP1,0.377442,0.0603624,1.05128,OK,protein_coding
CASP5,0.049041,0.0,0.458383,OK,protein_coding
ALKBH8,0.0529932,0.0,0.282068,OK,protein_coding
MAP2K5,17.5786,16.245,18.9127,OK,protein_coding
UNC13C,0.125273,0.0128372,0.429503,OK,protein_coding
SQRDL,8.28622,6.86454,9.73004,OK,protein_coding
CTDSPL2,0.628533,0.240702,1.01667,OK,protein_coding
SLTM,4.48441,3.2502,6.16443,OK,protein_coding
THBS1,3.23679,2.1475,4.00744,OK,protein_coding
MAPKBP1,32.7714,28.9039,32.8979,OK,protein_coding
NUSAP1,0.969802,0.311032,1.6799,OK,protein_coding
NDUFAF1,2.83349,2.1778,3.49032,OK,protein_coding
KIF23,0.386256,0.197946,0.794768,OK,protein_coding
RP11-809H16.2.1,0.281674,0.113598,0.451034,OK,protein_coding
ITGA11,4.97775,4.36457,5.59175,OK,protein_coding
CASC5,0.0407031,0.0144991,0.657552,OK,protein_coding
HAUS2,5.98409,4.41196,6.66581,OK,protein_coding
RTF1,4.57583,3.11024,5.72972,OK,protein_coding
PARP6,42.2222,38.8711,45.5788,OK,protein_coding
RPLP1,383.93,366.611,402.289,OK,protein_coding
PAQR5,1.30619,0.975557,1.63628,OK,protein_coding
LRRC49,0.710691,0.360819,1.8981,OK,protein_coding
TUBGCP4,4.87789,3.9586,5.79538,OK,protein_coding
FAM82A2,27.1053,25.024,29.1956,OK,protein_coding
ITPKA,3.7333,3.04514,4.42326,OK,protein_coding
UACA,1.45497,1.02024,1.93165,OK,protein_coding
SMAD6,119.176,112.643,126.181,OK,protein_coding
PLCB2,14.0604,12.5305,15.5701,OK,protein_coding
TMEM62,0.589328,0.209245,1.38845,OK,protein_coding
PAK6,5.07049,3.77567,6.46358,OK,protein_coding
ADAM10,2.44346,1.43075,3.48201,OK,protein_coding
DUOX1,10.64,8.1349,13.1564,OK,protein_coding
SLC28A2,0.311488,0.079242,0.54364,OK,protein_coding
STRA6,262.289,245.317,254.491,OK,protein_coding
CYP19A1,0.0,0.0,1.11056,OK,protein_coding
ZNF280D,0.409255,0.0465116,1.21429,OK,protein_coding
SEMA6D,0.480909,0.349769,1.06268,OK,protein_coding
BCL2L10,0.0962096,0.0,0.274886,OK,protein_coding
RSL24D1,0.98698,0.575173,2.05837,OK,protein_coding
SPTBN5,8.17707,7.60778,8.78155,OK,protein_coding
GCOM1,0.0878608,0.0,0.532664,OK,protein_coding
GCHFR,14.3113,11.088,16.1924,OK,protein_coding
BCAR3,10.8594,9.35268,11.5955,OK,protein_coding
TTLL7,1.67395,0.980495,2.36903,OK,protein_coding
FNBP1L,0.32603,0.124745,0.529913,OK,protein_coding
CCBL2,0.762908,0.522569,1.00347,OK,protein_coding
GTF2B,2.30377,1.59584,3.01784,OK,protein_coding
BRDT,0.46089,0.0940228,1.37177,OK,protein_coding
RABGGTB,2.66346,1.71654,3.74263,OK,protein_coding
IFI44L,0.184127,0.0,0.711716,OK,protein_coding
GIPC2,0.00929762,0.0,0.245954,OK,protein_coding
ARHGAP29,0.0500748,0.00410258,0.147012,OK,protein_coding
IFI44,0.811836,0.332613,1.29233,OK,protein_coding
SLC44A5,0.012098,0.0,0.145367,OK,protein_coding
RP11-122C9.1.1,18.0666,12.2044,16.3029,OK,pseudogene
DNASE2B,0.0722424,0.0,0.24821,OK,protein_coding
DBT,1.1289,0.893217,1.36444,OK,protein_coding
RTCD1,1.07054,0.695793,1.52065,OK,protein_coding
IFT172,11.2335,9.38823,13.1173,OK,protein_coding
EPT1,0.0193459,0.0,0.299911,OK,protein_coding
CGREF1,13.7359,12.2411,15.2265,OK,protein_coding
HADHB,5.16861,4.12314,6.21344,OK,protein_coding
KHK,9.67522,7.70665,10.7669,OK,protein_coding
ADCY3,99.0966,93.0072,105.228,OK,protein_coding
PPM1B,0.599098,0.273133,0.92969,OK,protein_coding
PNPT1,1.99422,1.54808,2.44004,OK,protein_coding
DYNC2LI1,1.55537,0.887917,2.20614,OK,protein_coding
LHCGR,0.187869,0.0353833,0.46154,OK,protein_coding
SMEK2,1.23485,0.919851,1.55323,OK,protein_coding
THUMPD2,0.421032,0.232306,1.07664,OK,protein_coding
CYP1B1,9.54491,7.59192,10.2249,OK,protein_coding
SULT6B1,0.0,0.0,1.00833,OK,protein_coding
RAB1A,5.99516,4.97803,7.01992,OK,protein_coding
ACTR2,0.426359,0.166719,0.817793,OK,protein_coding
PREB,75.4417,71.6632,78.6885,OK,protein_coding
SLC5A6,109.037,94.139,102.384,OK,protein_coding
ABCG5,0.164043,0.0559406,0.272395,OK,protein_coding
PREPL,0.808602,0.110389,1.5312,OK,protein_coding
SLC3A1,0.17889,0.0750184,0.477071,OK,protein_coding
EMILIN1,258.129,257.341,265.992,OK,protein_coding
FBXO11,1.78761,1.23102,2.84018,OK,protein_coding
SIX3,43.0085,40.853,45.1642,OK,protein_coding
C2orf28,26.5525,24.4949,28.6239,OK,protein_coding
CENPO,4.74928,3.46561,6.06103,OK,protein_coding
LRPPRC,1.35478,0.961374,1.74782,OK,protein_coding
TRIM54,0.133867,0.0,0.339053,OK,protein_coding
DTNB,14.4101,12.8688,16.448,OK,protein_coding
ACTR1A,58.8093,55.8834,61.8997,OK,protein_coding
CYP2C9,0.0521157,0.0,0.2829,OK,protein_coding
TMEM180,2.75504,1.88205,3.41901,OK,protein_coding
CYP2C8,0.243202,0.0729608,0.611755,OK,protein_coding
MYOF,10.1319,9.35128,10.896,OK,protein_coding
LOXL4,1.83601,1.55514,2.11387,OK,protein_coding
STAMBPL1,0.630912,0.16817,1.09707,OK,protein_coding
CH25H,0.285926,0.123431,0.44435,OK,protein_coding
ATAD1,0.38861,0.170177,0.607293,OK,protein_coding
BTBD16,0.163773,0.0,0.498112,OK,protein_coding
KIF11,0.157719,0.0980331,0.224076,OK,protein_coding
CUZD1,0.0558049,0.0,0.200835,OK,protein_coding
TACC2,41.6932,37.7557,45.6612,OK,protein_coding
DUSP5,0.817814,0.4203,1.219,OK,protein_coding
CALHM2,50.1513,43.0032,48.7108,OK,protein_coding
ARL3,9.68726,7.05771,10.1684,OK,protein_coding
CEP55,0.0881457,0.0,0.281378,OK,protein_coding
ENTPD1,4.22186,3.0232,5.45453,OK,protein_coding
EXOC6,0.667728,0.263977,1.07082,OK,protein_coding
PLCE1,4.21833,3.56808,4.87342,OK,protein_coding
RBP4,5.83493,4.72008,6.95335,OK,protein_coding
DBR1,1.21446,0.641218,1.7884,OK,protein_coding
DNAJC13,1.13556,0.73887,1.5343,OK,protein_coding
GPR87,0.0,0.0,0.0423103,OK,protein_coding
ANXA7,4.92624,4.06409,5.78037,OK,protein_coding
FAM149B1,3.02628,2.35049,3.70392,OK,protein_coding
NCOA4,2.17955,1.60153,2.75858,OK,protein_coding
MSMB,0.237252,0.0,0.64865,OK,protein_coding
TIMM23,5.90879,4.6613,7.16484,OK,protein_coding
ASCC1,1.72994,1.02845,2.98123,OK,protein_coding
ZNF365,0.0689179,0.0,0.437974,OK,protein_coding
ADAMTS14,0.959138,0.798165,1.12011,OK,protein_coding
RPS24,95.8589,78.7121,93.1142,OK,protein_coding
TET1,0.0747659,0.0224298,0.197633,OK,protein_coding
MYPN,0.411878,0.235979,0.587195,OK,protein_coding
AOX1,0.726937,0.394636,1.17255,OK,protein_coding
ATIC,10.0546,8.11557,11.9829,OK,protein_coding
SMARCAL1,9.88149,8.23928,11.5806,OK,protein_coding
BARD1,0.00672569,0.0,0.633971,OK,protein_coding
STAT4,0.246136,0.0129161,0.825817,OK,protein_coding
ALS2CR8,0.396027,0.302142,1.21712,OK,protein_coding
ASNSD1,0.211737,0.0,0.472946,OK,protein_coding
METTL5,1.3257,0.771322,3.03783,OK,protein_coding
SSB,4.49733,2.9448,6.14142,OK,protein_coding
NAB1,0.343201,0.15336,0.95215,OK,protein_coding
CDK15,0.0257555,0.0,0.376574,OK,protein_coding
PPIG,2.05643,1.45108,2.66093,OK,protein_coding
FASTKD1,0.355374,0.0914894,0.795109,OK,protein_coding
MDH1B,0.212628,0.0363047,0.427951,OK,protein_coding
HECW2,0.111074,0.0555368,0.508755,OK,protein_coding
IDH1,1.28818,0.717965,1.86457,OK,protein_coding
OLA1,2.9388,2.18905,3.6843,OK,protein_coding
CIR1,1.62449,1.16507,2.08492,OK,protein_coding
SSFA2,0.540366,0.284026,1.21015,OK,protein_coding
FAM117B,2.56318,1.80021,3.32955,OK,protein_coding
WDR12,2.08708,1.00455,3.21934,OK,protein_coding
ABI2,14.397,11.7946,17.0116,OK,protein_coding
ITGAV,0.596934,0.327814,1.12672,OK,protein_coding
SLC40A1,0.621888,0.146369,1.2345,OK,protein_coding
SLC35A5,0.493644,0.107783,0.881585,OK,protein_coding
DIRC2,0.73339,0.505979,0.961491,OK,protein_coding
SENP7,2.36044,1.18309,3.54324,OK,protein_coding
COX17,3.82885,2.47072,5.18713,OK,protein_coding
PARP9,0.877706,0.637241,1.1182,OK,protein_coding
MNS1,0.484915,0.0927043,0.882716,OK,protein_coding
USP8,0.505483,0.278559,1.31559,OK,protein_coding
SECISBP2L,1.49928,0.814278,2.37027,OK,protein_coding
TMOD3,1.08599,0.545847,1.62679,OK,protein_coding
SPPL2A.1,0.498793,0.143015,0.999058,OK,protein_coding
GLCE,0.58569,0.290205,0.880751,OK,protein_coding
SHF,40.9306,38.2023,43.7182,OK,protein_coding
APH1B,0.557082,0.21257,1.2584,OK,protein_coding
C15orf44,1.25148,0.806088,1.96216,OK,protein_coding
CILP,10.4786,9.59271,11.1431,OK,protein_coding
PARP16,5.23438,4.24445,6.18684,OK,protein_coding
PPCDC,9.52809,7.73417,11.3228,OK,protein_coding
HCN4,0.304429,0.230611,0.381214,OK,protein_coding
SEMA7A,4.1553,3.33316,4.98089,OK,protein_coding
UBL7,37.7128,35.4481,39.978,OK,protein_coding
