Gene Id,FPKM,FPKM Lower CI,FPKM Higher CI,FPKM Status,GENCODE Biotype
CDX1,1.71401,1.44892,1.97919,OK,protein_coding
ATP6V0E1,111.555,107.426,116.436,OK,protein_coding
BNIP1,4.75174,3.70751,4.76117,OK,protein_coding
STC2,5.26588,4.70644,5.82764,OK,protein_coding
CPEB4,6.72237,6.11772,7.41765,OK,protein_coding
HRH2,0.33992,0.262103,0.417997,OK,protein_coding
DBN1,44.9453,43.7326,46.1635,OK,protein_coding
ZNF346,9.18929,8.58707,9.7917,OK,protein_coding
UNC5A,0.483492,0.375369,0.590165,OK,protein_coding
EHHADH,2.60944,2.252,2.96678,OK,protein_coding
CNTN3,29.4442,27.8955,31.1143,OK,protein_coding
SMC4,8.59128,7.71231,9.4954,OK,protein_coding
RP11-884K10.5.1,60.9917,57.9105,64.1107,OK,protein_coding
ACTR8,12.2935,11.0592,12.6411,OK,protein_coding
TBCCD1,7.18629,6.2537,7.28851,OK,protein_coding
TIMMDC1,36.0892,28.0817,31.2905,OK,protein_coding
CRBN,15.9253,15.0245,16.8802,OK,protein_coding
KNG1,0.0184341,0.0,0.0520229,OK,protein_coding
HRG,0.574647,0.285268,0.684124,OK,protein_coding
BCL6,36.1748,31.7271,33.9043,OK,protein_coding
HGD,0.297981,0.0978299,0.497519,OK,protein_coding
CLDN16,3.01309,2.75264,3.27226,OK,protein_coding
ARL6,6.89787,6.23594,7.55797,OK,protein_coding
NPHP3,17.4725,16.5625,18.4968,OK,protein_coding
CD86,0.563617,0.375443,0.753219,OK,protein_coding
AMOTL2,50.4227,49.5101,52.0944,OK,protein_coding
NIT2,13.2486,12.3424,14.1632,OK,protein_coding
FAM162A,26.2615,18.7052,21.1717,OK,protein_coding
OGG1,10.8341,10.228,11.5792,OK,protein_coding
KPNA1,16.264,15.2435,17.3126,OK,protein_coding
PCCB,5.76227,5.29281,6.30109,OK,protein_coding
UBE3A,18.6877,18.1456,19.4457,OK,protein_coding
ARMC8,10.4037,9.66922,12.1125,OK,protein_coding
CEP70,7.72697,7.05744,8.39663,OK,protein_coding
RBP2,0.0419626,0.0,0.238056,OK,protein_coding
RBP1,27.2774,25.8465,28.8427,OK,protein_coding
SLC25A36,26.4608,25.4928,27.429,OK,protein_coding
GRK7,0.217409,0.162084,0.27118,OK,protein_coding
RNF7,60.4187,45.6762,49.8715,OK,protein_coding
TFDP2,8.04422,7.03583,9.05737,OK,protein_coding
XRN1,7.86125,7.23369,8.34374,OK,protein_coding
KAT2B,13.4615,12.7954,14.1103,OK,protein_coding
BCHE,4.86174,4.43379,5.28997,OK,protein_coding
SERPINI2,4.58152e-51,0.0,0.101864,OK,protein_coding
PDCD10,17.7826,16.8825,18.6799,OK,protein_coding
LRRC31,0.00471234,0.0,0.0346324,OK,protein_coding
WNT5A,100.754,97.7292,101.607,OK,protein_coding
PFKFB4,3.89438,3.18414,4.11862,OK,protein_coding
COL7A1,64.185,58.3286,62.0318,OK,protein_coding
FGF12,3.18659,2.43259,3.44953,OK,protein_coding
PRKAR2A,4.96241,4.70257,5.21095,OK,protein_coding
HES1,35.5228,33.9594,37.1461,OK,protein_coding
USP4,20.0739,19.0442,21.0985,OK,protein_coding
ACAP2,9.26707,8.09749,10.4177,OK,protein_coding
ECT2,4.59235,3.93537,4.84748,OK,protein_coding
GNAT1,22.8566,21.6967,24.0224,OK,protein_coding
GNAI2,103.19,101.225,106.064,OK,protein_coding
TFG,45.6554,44.3658,47.1648,OK,protein_coding
USP9Y,5.98155,5.40254,6.56967,OK,protein_coding
HYAL1,3.03482,2.71557,3.35463,OK,protein_coding
TUSC2,9.89527,9.16592,10.6535,OK,protein_coding
NPRL2,12.0302,9.59753,11.0225,OK,protein_coding
RPL24,548.66,546.705,566.147,OK,protein_coding
CYB561D2,10.9349,8.74564,10.3648,OK,protein_coding
C3orf14,14.5924,13.2831,15.9073,OK,protein_coding
FXR1,56.0107,54.5585,57.426,OK,protein_coding
CBLB,8.50997,8.11126,8.90963,OK,protein_coding
BBX,10.4331,9.19474,11.8427,OK,protein_coding
IFT57,15.1,12.7588,14.8744,OK,protein_coding
GNB4,4.98538,4.65796,5.31191,OK,protein_coding
HHLA2,0.508892,0.367397,0.649663,OK,protein_coding
IQCG,4.6741,3.74718,5.01147,OK,protein_coding
GBE1,9.82569,9.35792,10.324,OK,protein_coding
UMPS,7.55994,6.89402,8.22729,OK,protein_coding
NCBP2,29.2097,25.8437,28.0479,OK,protein_coding
SNX4,18.0459,17.2084,18.9147,OK,protein_coding
C3orf52,1.03513,0.818579,1.23063,OK,protein_coding
FRMD4B,14.5176,12.1551,14.0552,OK,protein_coding
SLC41A3,23.9942,22.6825,25.4384,OK,protein_coding
ROPN1B,0.587092,0.412362,0.761774,OK,protein_coding
PLXNA1,10.8009,10.2705,11.2263,OK,protein_coding
ATP6V1A,12.1471,11.6913,12.6041,OK,protein_coding
ABTB1,22.384,21.1322,23.6276,OK,protein_coding
PODXL2,9.2185,8.70915,9.76001,OK,protein_coding
UPK1B,133.231,131.784,137.946,OK,protein_coding
CSPG5,5.15363,4.76757,5.5547,OK,protein_coding
KLHL18,10.2321,9.11338,11.356,OK,protein_coding
SCAP,25.7526,24.5758,26.8492,OK,protein_coding
CCDC48,2.31542,2.07869,2.55286,OK,protein_coding
KIAA1257,0.246384,0.160009,0.332976,OK,protein_coding
NEK11,5.59356,5.03267,6.15824,OK,protein_coding
MRPL3,41.5547,40.0459,43.0626,OK,protein_coding
PLSCR4,20.0239,19.1857,21.0337,OK,protein_coding
HEMK1,12.213,11.575,12.8493,OK,protein_coding
CISH,4.03122,3.47136,4.22847,OK,protein_coding
MAPKAPK3,10.4216,9.85685,10.9853,OK,protein_coding
ACVR2B,0.600947,0.480547,0.721195,OK,protein_coding
WDR48,12.461,11.715,13.3617,OK,protein_coding
COMMD2,14.5346,12.2406,14.1602,OK,protein_coding
GORASP1,30.1291,28.5181,31.9672,OK,protein_coding
PEX5L,0.773815,0.584435,0.963507,OK,protein_coding
RRP9,11.2814,9.35383,10.7166,OK,protein_coding
ABCC5,14.7097,14.0782,15.3485,OK,protein_coding
AADAC,0.0070839,0.0,0.0493351,OK,protein_coding
ABHD14B,17.9218,16.9944,18.8773,OK,protein_coding
EIF1B,34.037,32.3311,35.9149,OK,protein_coding
RP11-155D18.11.1,1.00367,0.750349,1.25776,OK,protein_coding
ARHGEF26,12.1203,11.7154,12.5253,OK,protein_coding
KLHL24,11.5929,10.0581,11.4557,OK,protein_coding
PLCH1,4.60211,4.4033,4.85582,OK,protein_coding
VIPR1,3.62795,3.09836,3.87971,OK,protein_coding
DNAH1,2.22412,1.97533,2.47277,OK,protein_coding
SSR3,47.4143,45.2528,49.7729,OK,protein_coding
ZBTB47,11.7769,11.411,12.3055,OK,protein_coding
TNNC1,29.0463,27.134,31.0025,OK,protein_coding
NKTR,35.4655,34.6017,37.1219,OK,protein_coding
CLCN2,3.20048,2.867,3.52945,OK,protein_coding
FOXP1,8.78916,8.10657,9.33336,OK,protein_coding
EIF4G1,73.833,72.7751,76.7747,OK,protein_coding
SPCS1,46.554,44.3606,48.8129,OK,protein_coding
NEK4,5.35642,4.54888,5.65962,OK,protein_coding
SLC4A3,4.49031,4.14383,4.81919,OK,protein_coding
INO80D,2.10002,1.98966,2.21026,OK,protein_coding
EEF1B2,186.4,140.913,149.504,OK,protein_coding
ADAM23,2.99523,2.48297,3.50718,OK,protein_coding
DGUOK,42.053,30.2771,33.6175,OK,protein_coding
MOB1A,15.9636,14.9689,16.9687,OK,protein_coding
KANSL3,21.8266,20.8763,22.9715,OK,protein_coding
LMAN2L,17.5733,16.64,18.5552,OK,protein_coding
RTKN,20.7809,19.756,21.7207,OK,protein_coding
TTL,5.91939,5.67175,6.1676,OK,protein_coding
IL1A,0.195454,0.128339,0.261431,OK,protein_coding
CCL20,0.0515762,0.0,0.167155,OK,protein_coding
PIKFYVE,7.55145,7.2862,7.81621,OK,protein_coding
KCNIP3,1.04367,0.694053,1.22027,OK,protein_coding
FAHD2A,11.3806,8.70446,10.3102,OK,protein_coding
NCL,208.284,205.48,211.085,OK,protein_coding
ACTR1B,20.9196,20.0283,21.9864,OK,protein_coding
SLC35F5,17.4557,13.9237,16.2507,OK,protein_coding
ZAP70,0.419414,0.290742,0.547946,OK,protein_coding
ACTR3,55.447,48.4127,52.5523,OK,protein_coding
STEAP3,0.32067,0.246312,0.395437,OK,protein_coding
EPB41L5,4.16996,3.67105,4.40074,OK,protein_coding
TFCP2L1,0.0144592,0.00444796,0.0699066,OK,protein_coding
AC008073.5.1,59.2411,56.4282,62.1592,OK,protein_coding
TP53I3,17.6508,14.1001,16.1432,OK,protein_coding
DNAJC27,2.79214,2.50661,3.05084,OK,protein_coding
POMC,2.77921,2.41005,3.15051,OK,protein_coding
STAM2,7.68462,7.19511,8.17345,OK,protein_coding
OTOF,0.589158,0.00363306,1.28333,OK,protein_coding
GPD2,6.72478,6.21859,7.23369,OK,protein_coding
CENPA,1.57796,1.26753,1.88929,OK,protein_coding
CYTIP,0.362072,0.192839,0.532684,OK,protein_coding
ACVR1,14.2609,13.5217,15.0294,OK,protein_coding
TANC1,10.8073,10.5735,11.241,OK,protein_coding
SLC30A3,0.168196,0.0623521,0.274328,OK,protein_coding
MPV17,38.3445,36.7614,39.918,OK,protein_coding
GTF3C2,14.2915,13.1056,15.4927,OK,protein_coding
EIF2B4,21.8954,20.7206,23.0698,OK,protein_coding
NRBP1,69.8426,68.6323,71.0582,OK,protein_coding
ITGB6,4.27414,3.86291,4.68536,OK,protein_coding
FNDC4,9.10788,8.48166,9.74221,OK,protein_coding
ITGA4,19.1152,18.5338,19.6964,OK,protein_coding
PSMD14,14.702,13.972,15.4721,OK,protein_coding
SNX17,52.0023,50.9858,53.8836,OK,protein_coding
ASB3,13.0707,11.4403,12.8119,OK,protein_coding
PPM1G,28.1918,27.3662,29.0163,OK,protein_coding
PDE1A,1.2396,0.977331,1.55224,OK,protein_coding
REEP6,4.60758,4.17096,5.04743,OK,protein_coding
PCSK4,1.12961,0.987024,1.27221,OK,protein_coding
APC2,1.78146,1.69971,1.86315,OK,protein_coding
IFIH1,0.873548,0.750047,0.997096,OK,protein_coding
RPS15,402.466,238.045,249.719,OK,protein_coding
GCA,2.92024,2.18597,3.05266,OK,protein_coding
INO80B,28.7826,26.8593,30.7196,OK,protein_coding
MOGS,17.7978,17.1308,18.4715,OK,protein_coding
TTC31,16.1949,15.1378,17.3104,OK,protein_coding
NDUFS7,51.1645,30.8626,35.2615,OK,protein_coding
PCGF1,7.71317,6.85755,8.52571,OK,protein_coding
GRB14,0.266939,0.157341,0.376251,OK,protein_coding
CLIP4,9.04317,8.27318,9.81264,OK,protein_coding
TLX2,0.0976503,0.0376547,0.16911,OK,protein_coding
SPTBN1,37.538,37.1854,38.5435,OK,protein_coding
AUP1,43.3939,41.8725,45.2698,OK,protein_coding
RTN4,91.5509,80.4436,84.3868,OK,protein_coding
HTRA2,13.5736,12.6256,14.5599,OK,protein_coding
LOXL3,12.0916,11.3814,12.8303,OK,protein_coding
DOK1,3.49707,3.02269,3.9728,OK,protein_coding
GALNT3,13.649,12.7147,14.2556,OK,protein_coding
POLE4,20.9042,18.9888,22.8349,OK,protein_coding
TACR1,0.134345,0.0623446,0.342214,OK,protein_coding
CCDC88A,9.72151,9.38376,10.0532,OK,protein_coding
ACADL,1.71337,1.48808,1.93827,OK,protein_coding
FAM176A,9.32146,7.53565,9.57716,OK,protein_coding
MRPL19,10.6385,8.66509,10.099,OK,protein_coding
LANCL1,23.6011,22.925,24.6357,OK,protein_coding
WDR75,9.71226,9.01095,10.2927,OK,protein_coding
EFEMP1,181.695,180.539,186.748,OK,protein_coding
FANCL,14.0538,12.5542,14.6742,OK,protein_coding
FN1,254.361,255.252,261.893,OK,protein_coding
STAT1,25.1586,23.9563,26.6562,OK,protein_coding
GLS,51.7879,49.4384,54.3306,OK,protein_coding
PAPOLG,4.18216,3.9067,4.45767,OK,protein_coding
DNAH6,0.298653,0.115942,0.481988,OK,protein_coding
PECR,5.83178,5.23941,6.42382,OK,protein_coding
UNC50,24.0809,22.8551,25.476,OK,protein_coding
IGFBP2,908.629,914.44,933.004,OK,protein_coding
ELMOD3,13.2035,12.2018,14.2467,OK,protein_coding
IGFBP5,98.3731,96.2555,98.4178,OK,protein_coding
USP34,34.9221,33.6115,36.7938,OK,protein_coding
EFHD1,2.50385,2.19079,2.82279,OK,protein_coding
KCNJ13,0.226834,0.114996,0.362621,OK,protein_coding
CCT4,43.2101,38.4613,40.8119,OK,protein_coding
GGCX,19.3606,18.222,20.4992,OK,protein_coding
EHBP1,22.2956,20.9262,23.69,OK,protein_coding
OTX1,7.55917,7.12243,8.00973,OK,protein_coding
TXNDC9,9.08849,8.30022,9.88836,OK,protein_coding
COQ10B,6.88682,5.94407,7.02953,OK,protein_coding
GNLY,0.0777011,0.00548039,0.243776,OK,protein_coding
SF3B1,146.737,139.117,144.89,OK,protein_coding
ST3GAL5,14.1046,13.3152,14.9114,OK,protein_coding
CHST10,5.05607,4.42168,5.56156,OK,protein_coding
PDCL3,10.1632,9.43353,10.913,OK,protein_coding
MOB4,15.4643,14.4246,16.5229,OK,protein_coding
HSPE1,69.6628,66.675,72.6608,OK,protein_coding
KDM3A,20.2755,19.4314,21.1253,OK,protein_coding
PLCD4,12.2978,11.2499,12.8499,OK,protein_coding
CHMP3,51.5661,43.9096,46.8964,OK,protein_coding
ZNF142,4.43463,4.0567,4.82669,OK,protein_coding
IL1R2,0.999468,0.792698,1.20548,OK,protein_coding
SMYD1,0.00246574,0.0,0.0621915,OK,protein_coding
IL1R1,1.7245,1.51146,1.92615,OK,protein_coding
WNT6,3.15034,2.81159,3.49586,OK,protein_coding
IL1RL2,0.686762,0.552671,0.821887,OK,protein_coding
IL1RL1,0.401252,0.255667,0.543352,OK,protein_coding
IL18R1,0.574608,0.449171,0.698729,OK,protein_coding
IL18RAP,0.0181177,0.0,0.0816956,OK,protein_coding
SLC9A2,0.0729633,0.00186617,0.280751,OK,protein_coding
FHL2,30.8356,29.6801,32.3253,OK,protein_coding
MLPH,4.92343,4.24034,5.49579,OK,protein_coding
CNPPD1,21.873,19.4562,21.0423,OK,protein_coding
UXS1,27.1276,26.0175,28.2744,OK,protein_coding
ABCB6,22.8589,21.7358,24.166,OK,protein_coding
STK16,16.5578,15.2672,17.8713,OK,protein_coding
SLC5A7,0.0471546,0.0163524,0.0783353,OK,protein_coding
HDLBP,175.123,173.463,181.37,OK,protein_coding
PPP1R7,36.116,34.3611,38.3836,OK,protein_coding
PASK,3.7157,3.26614,4.17179,OK,protein_coding
STK25,70.4325,68.295,73.7216,OK,protein_coding
TPO,0.029277,0.00539285,0.185403,OK,protein_coding
PROC,0.164423,0.0541269,0.346285,OK,protein_coding
ID2,37.8053,35.7754,39.9844,OK,protein_coding
TAF1B,6.63188,6.03434,7.21335,OK,protein_coding
HPCAL1,8.18824,7.68254,8.74355,OK,protein_coding
ODC1,16.2961,15.5002,17.1549,OK,protein_coding
BIRC6,13.0995,12.0655,13.6525,OK,protein_coding
NOL10,6.79216,6.42549,7.15896,OK,protein_coding
PLEKHB2,13.6876,12.6583,13.8096,OK,protein_coding
GORASP2,44.276,42.887,45.6598,OK,protein_coding
STRN,3.93328,3.72003,4.15912,OK,protein_coding
CEBPZ,18.0326,16.7945,19.2773,OK,protein_coding
PRKD3,19.1367,18.0921,20.296,OK,protein_coding
DCAF17,7.2462,6.63294,7.89517,OK,protein_coding
QPCT,52.2375,51.0177,54.1428,OK,protein_coding
RAB3GAP1,16.6726,15.5398,16.6873,OK,protein_coding
SLC25A12,9.93478,8.76477,9.95499,OK,protein_coding
FAM82A1,3.84642,3.10993,3.91468,OK,protein_coding
DLX2,0.00615895,0.0,0.0307954,OK,protein_coding
LCT,0.0016643,0.0,0.0150487,OK,protein_coding
DARS,31.8021,27.6525,29.9022,OK,protein_coding
SRSF7,70.2829,68.3985,73.0172,OK,protein_coding
SDC1,193.441,192.858,199.269,OK,protein_coding
PLCL1,0.796655,0.708422,0.885872,OK,protein_coding
SLC1A4,4.91976,4.54885,5.29606,OK,protein_coding
SOS1,9.21728,8.25538,9.3574,OK,protein_coding
KYNU,0.222316,0.103199,0.344952,OK,protein_coding
RP11-153K16.2.1,0.0137182,0.0,0.0379834,OK,lincRNA
WIPF1,13.3967,12.7232,14.0673,OK,protein_coding
ORC2,7.54701,6.45766,7.56101,OK,protein_coding
COX7A2L,70.2984,68.6333,73.274,OK,protein_coding
PNO1,3.79689,3.27899,3.92622,OK,protein_coding
ORC4,15.2189,13.9365,16.5025,OK,protein_coding
PLEK,0.319277,0.239458,0.402897,OK,protein_coding
RND3,37.8034,36.572,39.0368,OK,protein_coding
ATF2,16.3424,14.8913,16.3195,OK,protein_coding
THADA,10.0319,8.30673,9.72764,OK,protein_coding
AAK1,2.53745,2.26807,2.81406,OK,protein_coding
TRAK2,11.4654,10.9706,11.8391,OK,protein_coding
C2orf42,6.39032,5.57542,7.22052,OK,protein_coding
TIA1,88.5164,85.66,92.3936,OK,protein_coding
PCYOX1,22.8459,22.3819,23.7865,OK,protein_coding
EPAS1,25.1861,24.3548,26.0216,OK,protein_coding
ARID3A,0.8429,0.691655,0.984975,OK,protein_coding
SUMO1,65.5907,52.8313,56.8507,OK,protein_coding
CD207,0.610324,0.454239,0.746249,OK,protein_coding
GRIN3B,0.0855536,0.055388,0.11693,OK,protein_coding
VAX2,2.31271,1.6724,2.38537,OK,protein_coding
ATP6V1B1,4.89384,4.09054,5.10309,OK,protein_coding
NFE2L2,71.688,62.4041,65.7499,OK,protein_coding
MSH6,14.7415,14.2691,15.4159,OK,protein_coding
PLEKHA3,9.09027,8.41889,9.69135,OK,protein_coding
SPR,1.41019,1.18711,1.63468,OK,protein_coding
EPHA4,6.30841,5.86261,6.75365,OK,protein_coding
PARD3B,4.70464,4.45474,4.96472,OK,protein_coding
FARSB,12.7486,12.0739,13.4492,OK,protein_coding
ALMS1,3.70755,3.14544,4.08288,OK,protein_coding
BCL9,8.0458,7.13026,8.69058,OK,protein_coding
PRRX1,82.1391,81.4597,84.2016,OK,protein_coding
DHCR24,25.089,23.7502,25.11,OK,protein_coding
DNAJC16,3.4134,2.96219,3.68739,OK,protein_coding
MARK1,3.64924,2.80384,3.66339,OK,protein_coding
TNR,0.807745,0.673055,0.942618,OK,protein_coding
MORN1,3.36188,2.73412,3.92064,OK,protein_coding
GPX7,32.0005,30.838,33.6011,OK,protein_coding
CACYBP,29.2147,21.8988,24.5823,OK,protein_coding
SCP2,64.4815,61.9606,67.018,OK,protein_coding
TPSG1,0.304503,0.169168,0.438085,OK,protein_coding
PAPPA2,0.151622,0.0802973,0.298944,OK,protein_coding
RALGPS2,5.08948,4.5567,5.62058,OK,protein_coding
ANGPTL1,5.85819,5.36773,6.35521,OK,protein_coding
CEP104,7.28483,6.09076,7.72931,OK,protein_coding
FAM20B,7.96528,7.55616,8.4178,OK,protein_coding
TCEANC2,1.83494,1.67155,1.99834,OK,protein_coding
TMEM59,149.04,147.664,153.837,OK,protein_coding
LRRC42,14.6457,14.0088,15.2825,OK,protein_coding
WRAP73,8.87581,8.34704,9.40248,OK,protein_coding
NPHS2,0.0,0.0,0.0181365,OK,protein_coding
ESPNP,0.310845,0.224081,0.397744,OK,pseudogene
MRPL37,22.7446,21.6488,23.9325,OK,protein_coding
ICMT,15.1643,14.5216,16.0229,OK,protein_coding
RPL22,306.962,303.679,317.284,OK,protein_coding
CHD5,0.928257,0.83422,1.04112,OK,protein_coding
QSOX1,38.2336,36.741,39.879,OK,protein_coding
STXBP3,22.8557,20.4545,22.3246,OK,protein_coding
PHF13,8.66475,8.31343,9.10793,OK,protein_coding
ERRFI1,53.0399,52.0595,54.9185,OK,protein_coding
PARK7,181.183,178.293,187.788,OK,protein_coding
KIAA1324,0.380053,0.266007,0.602031,OK,protein_coding
OPRD1,0.0904322,0.032334,0.149673,OK,protein_coding
AMPD2,29.4517,27.7331,31.212,OK,protein_coding
SRSF4,61.3946,59.7446,63.0289,OK,protein_coding
MECR,14.145,12.7343,14.9338,OK,protein_coding
KCNC4,1.02088,0.871672,1.1746,OK,protein_coding
EDEM3,6.46347,6.19711,6.7302,OK,protein_coding
WDR77,8.10064,6.62044,7.92662,OK,protein_coding
ATP5F1,95.1042,87.8791,94.7193,OK,protein_coding
RAP1A,22.0381,20.7556,23.3493,OK,protein_coding
HDAC1,33.9918,31.4847,33.9894,OK,protein_coding
CAPZA1,21.1516,20.1896,22.3358,OK,protein_coding
S100PBP,15.3185,14.0656,16.5823,OK,protein_coding
RNF19B,8.97223,8.47638,9.49163,OK,protein_coding
SCAMP3,30.8554,29.8052,31.9008,OK,protein_coding
TRIM62,2.98731,2.66966,3.34435,OK,protein_coding
ASH1L,12.2822,11.3923,12.3834,OK,protein_coding
DLGAP3,0.262712,0.170544,0.356215,OK,protein_coding
SFPQ,207.028,202.509,211.516,OK,protein_coding
RHOU,16.6894,15.7625,17.6107,OK,protein_coding
GON4L,13.3486,12.4399,14.2839,OK,protein_coding
ARHGEF2,16.4695,14.0124,15.6925,OK,protein_coding
LAMTOR2,32.4203,30.4634,34.3924,OK,protein_coding
MEF2D,12.9831,12.341,13.5469,OK,protein_coding
DOCK7,9.81949,9.45614,10.1827,OK,protein_coding
SRM,85.2705,83.3812,87.1709,OK,protein_coding
DLEU2L,0.244638,0.127636,0.369577,OK,protein_coding
FBXO2,2.39405,1.82234,2.49868,OK,protein_coding
FBXO6,4.61756,4.19218,5.04899,OK,protein_coding
C1orf21,37.9956,35.6349,40.3701,OK,protein_coding
SWT1,1.96731,1.695,2.24221,OK,protein_coding
MAD2L2,10.6077,9.78489,11.4432,OK,protein_coding
DNAJC6,5.36895,4.85692,5.80592,OK,protein_coding
LEPR,4.13784,3.88079,4.39766,OK,protein_coding
IVNS1ABP,107.044,102.9,106.723,OK,protein_coding
KIAA2013,20.4123,19.7756,21.2916,OK,protein_coding
MFN2,25.2893,24.5501,26.0105,OK,protein_coding
PRG4,0.26103,0.203077,0.319042,OK,protein_coding
MIIP,7.46426,6.93609,7.9959,OK,protein_coding
SMG7,12.6392,11.9983,13.0402,OK,protein_coding
NCF2,1.21655,0.99148,1.44422,OK,protein_coding
PDC,36.6605,35.0726,38.463,OK,protein_coding
SLC35D1,5.58835,5.30198,5.89064,OK,protein_coding
PLA2G4A,19.4743,17.7191,21.2697,OK,protein_coding
GADD45A,9.33763,8.68956,9.98855,OK,protein_coding
WLS,77.9955,76.1396,79.7733,OK,protein_coding
PRDM2,12.9025,12.0327,13.0862,OK,protein_coding
RGS2,12.6043,11.7898,13.4391,OK,protein_coding
RPE65,0.0379042,0.0154728,0.0580229,OK,protein_coding
TROVE2,6.3016,5.46256,7.1518,OK,protein_coding
AMPD1,0.00466159,0.0,0.0632512,OK,protein_coding
UCHL5,10.7066,9.96705,11.5145,OK,protein_coding
BCAS2,17.9705,16.8909,19.0809,OK,protein_coding
SRSF11,129.151,118.701,124.753,OK,protein_coding
CTH,4.69375,4.1628,5.2241,OK,protein_coding
AGMAT,0.321646,0.247191,0.397271,OK,protein_coding
OLFML3,247.543,248.506,254.635,OK,protein_coding
FPGT-TNNI3K,1.66009,1.09798,1.83413,OK,protein_coding
CFHR3,2.45443,2.09395,2.81584,OK,protein_coding
PLEKHM2,22.9015,20.7039,22.4633,OK,protein_coding
CRYZ,19.4327,16.2291,18.0739,OK,protein_coding
PHTF1,6.79055,5.71779,6.96142,OK,protein_coding
ZBTB17,15.3465,12.7956,14.9766,OK,protein_coding
CD58,8.38749,7.64328,9.13625,OK,protein_coding
TFAP2E,0.878711,0.740774,1.01665,OK,protein_coding
CD2,0.00723104,0.0,0.0639358,OK,protein_coding
TTF2,2.66806,2.3396,2.9959,OK,protein_coding
NR5A2,0.25163,0.128488,0.41636,OK,protein_coding
KIF21B,4.84198,4.65287,5.03135,OK,protein_coding
TMEM9,112.969,110.448,117.194,OK,protein_coding
ADPRHL2,16.4554,15.6364,17.3751,OK,protein_coding
MAP7D1,32.3841,31.2436,33.5281,OK,protein_coding
WARS2,4.73221,4.07912,4.81114,OK,protein_coding
HAO2,0.0769698,0.0,0.16462,OK,protein_coding
AL591845.1,10.2951,9.68995,10.9292,OK,protein_coding
OSCP1,6.10208,5.45378,6.72482,OK,protein_coding
MRPS15,22.8132,21.4747,24.175,OK,protein_coding
EXOC8,1.83002,1.69289,1.96811,OK,protein_coding
GNPAT,13.5657,12.9624,14.1698,OK,protein_coding
TSNAX,16.5774,15.4888,17.6863,OK,protein_coding
C1orf109,14.309,11.5396,13.4886,OK,protein_coding
RRAGC,11.6079,11.1163,12.212,OK,protein_coding
TBCE,6.75219,5.84377,6.74287,OK,protein_coding
NID1,41.3749,41.2051,42.6698,OK,protein_coding
LGALS8,33.7895,31.8637,35.7303,OK,protein_coding
NT5C1A,0.496782,0.300965,0.63841,OK,protein_coding
HPCAL4,2.76279,2.56879,2.95816,OK,protein_coding
MTR,6.9926,6.71354,7.2731,OK,protein_coding
BMP8B,0.538401,0.456953,0.620393,OK,protein_coding
MYCL1,5.05407,4.66933,5.4456,OK,protein_coding
SIPA1L2,9.31136,8.50319,9.43895,OK,protein_coding
ZP4,10.2793,8.86696,10.0904,OK,protein_coding
RLF,7.36367,7.10396,7.62306,OK,protein_coding
KMO,0.737141,0.528809,0.939749,OK,protein_coding
ZNF684,2.437,2.02305,2.85283,OK,protein_coding
KCNQ4,0.31676,0.248958,0.385025,OK,protein_coding
RIMS3,1.09396,0.985921,1.2023,OK,protein_coding
AKT3,9.46904,8.72232,10.2851,OK,protein_coding
ETV3,7.99441,7.70254,8.39188,OK,protein_coding
ACADM,25.1944,23.867,26.5315,OK,protein_coding
ST6GALNAC5,3.26733,2.95056,3.58435,OK,protein_coding
CD48,0.121612,0.0442224,0.199001,OK,protein_coding
LPHN2,51.3897,49.9174,52.8616,OK,protein_coding
PADI2,0.665879,0.568119,0.763928,OK,protein_coding
SDHB,28.2463,26.8477,29.6557,OK,protein_coding
MFAP2,166.304,163.708,172.237,OK,protein_coding
RPF1,13.6481,12.8258,14.5083,OK,protein_coding
KDM5B,19.7412,19.2245,20.2548,OK,protein_coding
UAP1,15.4198,14.807,16.0313,OK,protein_coding
CTBS,6.13582,5.73258,6.55171,OK,protein_coding
RGS4,1.29851,0.950823,1.6453,OK,protein_coding
KLHL12,8.68801,8.29922,9.10994,OK,protein_coding
IGSF21,4.06382,3.58076,4.54688,OK,protein_coding
SSX2IP,5.24525,4.91121,5.58149,OK,protein_coding
ZNHIT6,8.41625,7.97533,8.87785,OK,protein_coding
PLA2G2D,0.0513174,0.0264491,0.0793472,OK,protein_coding
RBBP5,5.12304,4.66992,5.59555,OK,protein_coding
GBP3,2.9465,2.66309,3.23039,OK,protein_coding
GBP1,0.471464,0.34133,0.602804,OK,protein_coding
PINK1-AS1,1.53697,1.39521,1.67471,OK,processed_transcript
KIF17,0.882768,0.385556,1.3812,OK,protein_coding
GPR89A,8.06026,7.14766,8.82348,OK,protein_coding
CDK18,6.47071,5.90517,7.24964,OK,protein_coding
RAB7L1,6.86865,6.24092,7.49576,OK,protein_coding
CD160,0.342036,0.249721,0.434464,OK,protein_coding
TXNIP,179.514,179.68,184.77,OK,protein_coding
ECE1,9.39561,8.6541,9.65025,OK,protein_coding
HMGCL,15.0082,14.2062,15.8901,OK,protein_coding
GALE,13.8662,12.8999,14.8323,OK,protein_coding
ID3,63.5653,61.7006,66.2477,OK,protein_coding
CR2,0.0209779,0.0052444,0.138974,OK,protein_coding
CD46,40.2738,39.2228,41.3257,OK,protein_coding
PRPF3,32.3485,29.3352,31.8473,OK,protein_coding
