Gene Id,FPKM,FPKM Lower CI,FPKM Higher CI,FPKM Status,GENCODE Biotype
RCOR1,9.7138,9.26152,10.2414,OK,protein_coding
DCDC1,12.6645,8.65746,10.2404,OK,protein_coding
CYP27A1,9.75079,9.29633,10.2389,OK,protein_coding
FAM21A,9.87892,9.52208,10.2357,OK,protein_coding
ODF2L,9.33886,8.45073,10.235,OK,protein_coding
APOL3,9.73194,9.23045,10.2337,OK,protein_coding
PHKA2,10.1087,8.98061,10.2333,OK,protein_coding
WNT5B,9.73142,9.18059,10.2306,OK,protein_coding
TGFBR1,9.7971,9.53901,10.2278,OK,protein_coding
KIN,9.52329,8.83883,10.2256,OK,protein_coding
TEF,9.80641,9.60526,10.2237,OK,protein_coding
PIGP,12.1441,8.70726,10.223,OK,protein_coding
AGFG2,9.65925,9.12021,10.221,OK,protein_coding
CREB3L4,9.55703,8.92978,10.2173,OK,protein_coding
CHCHD4,9.62708,9.07158,10.2116,OK,protein_coding
CDK5RAP2,10.1388,9.2889,10.2096,OK,protein_coding
RP11-164A7.1.1,9.71309,9.32253,10.2037,OK,antisense
NCOA6,9.75785,9.40159,10.2008,OK,protein_coding
FRAT2,10.3602,9.31541,10.1999,OK,protein_coding
CLCF1,9.6706,9.20837,10.1979,OK,protein_coding
POLRMT,10.2215,9.46378,10.1944,OK,protein_coding
CTSO,10.369,9.41667,10.1944,OK,protein_coding
PTDSS2,9.64038,9.09205,10.1856,OK,protein_coding
PGF,9.65631,9.12872,10.1844,OK,protein_coding
UGDH,10.4966,9.14421,10.1841,OK,protein_coding
UBR3,9.86687,9.55291,10.1808,OK,protein_coding
HPS5,9.7611,9.3422,10.1792,OK,protein_coding
ZMYM6NB,11.5912,8.81326,10.173,OK,protein_coding
KIDINS220,9.84622,9.50439,10.1713,OK,protein_coding
THOC1,10.4638,9.1792,10.1701,OK,protein_coding
IFT80,9.41983,8.68614,10.1694,OK,protein_coding
SRPK1,9.74787,9.23812,10.1693,OK,protein_coding
WDR61,8.96571,7.76252,10.1689,OK,protein_coding
UEVLD,9.64707,9.04448,10.1686,OK,protein_coding
FTH1P23,14.1239,8.3657,10.1677,OK,pseudogene
ABCB7,9.77278,9.3789,10.1675,OK,protein_coding
RP11-4K3__A.2.1,9.04289,7.92012,10.1657,OK,antisense
PLOD3,10.972,8.85595,10.1637,OK,protein_coding
L3MBTL1,11.0689,8.96979,10.1619,OK,protein_coding
CYP4B1,9.58156,9.00379,10.1605,OK,protein_coding
J01415.9,3505.4,5.30489,10.1602,OK,Mt_tRNA
RP11-274B21.3.1,12.3842,8.59197,10.1589,OK,pseudogene
C9orf82,9.60707,9.06348,10.1528,OK,protein_coding
NUBP1,10.8839,8.93335,10.1484,OK,protein_coding
PPIP5K2,9.60495,9.05562,10.1478,OK,protein_coding
TNK1,10.1083,9.33037,10.143,OK,protein_coding
GLTPD1,9.63609,9.14925,10.1426,OK,protein_coding
NSUN5P2,9.55209,8.99988,10.1416,OK,pseudogene
SMYD2,9.70617,9.27311,10.1406,OK,protein_coding
IFIT3,9.65822,9.28264,10.1396,OK,protein_coding
EFNA4,10.9895,8.91525,10.138,OK,protein_coding
SCAF4,9.83503,9.53668,10.1372,OK,protein_coding
PYROXD2,9.72494,7.69274,10.1301,OK,protein_coding
MFAP4,9.59841,9.08282,10.123,OK,protein_coding
GTF3C3,9.44818,8.8521,10.1176,OK,protein_coding
LRP5,9.47022,8.84717,10.1168,OK,protein_coding
PHRF1,9.69726,9.48645,10.1156,OK,protein_coding
RN5-8S3,128.537,6.93058,10.1105,OK,rRNA
ZNRF2,9.45075,8.35067,10.11,OK,protein_coding
EPB41L2,9.52067,8.97811,10.1099,OK,protein_coding
RHOBTB2,10.5207,9.16015,10.1078,OK,protein_coding
SLC12A6,9.87875,8.81549,10.0993,OK,protein_coding
SMC5,9.64209,9.19487,10.0972,OK,protein_coding
TMEM242,9.57325,9.09729,10.0954,OK,protein_coding
PAFAH1B3,11.1155,8.85002,10.0954,OK,protein_coding
ATF7,9.5364,8.98569,10.0899,OK,protein_coding
TCF20,9.70943,9.26944,10.0876,OK,protein_coding
LINC00152,9.24908,8.41331,10.0862,OK,processed_transcript
MEF2BNB,9.39849,8.72716,10.0837,OK,protein_coding
CD36,9.93978,8.7412,10.083,OK,protein_coding
ZXDC,9.71522,9.36067,10.0792,OK,protein_coding
ACSF3,10.8221,8.58176,10.0757,OK,protein_coding
KLHL21,9.68375,9.32656,10.0748,OK,protein_coding
IREB2,9.65577,9.23206,10.0736,OK,protein_coding
C14orf149,9.31768,8.58429,10.0733,OK,protein_coding
POFUT2,9.47272,8.87077,10.0715,OK,protein_coding
PTPRM,9.67263,9.42907,10.0664,OK,protein_coding
RP11-440L14.1.1,13.6682,8.34,10.0655,OK,processed_transcript
CREB1,9.40813,8.79634,10.0552,OK,protein_coding
RP11-21B23.2.1,16.5325,8.07718,10.054,OK,lincRNA
RPP14,9.27609,8.3958,10.0483,OK,protein_coding
GLRX2,9.26336,8.48157,10.0465,OK,protein_coding
ASH1L,10.0586,9.29707,10.0451,OK,protein_coding
DFFA,10.3667,9.06051,10.044,OK,protein_coding
KCTD2,9.61941,9.33866,10.0405,OK,protein_coding
SOS2,9.66989,9.37514,10.0373,OK,protein_coding
ALDH3B1,9.58441,9.14112,10.0361,OK,processed_transcript
DGCR8,9.38446,8.75245,10.0302,OK,protein_coding
MT1A,17.6548,8.07199,10.0278,OK,protein_coding
RHOQ,10.5061,8.9757,10.0236,OK,protein_coding
BBS1,9.31195,8.64576,10.0163,OK,protein_coding
C9orf156,9.36797,8.72393,10.0145,OK,protein_coding
PGAM5,9.48454,8.98785,10.0091,OK,protein_coding
SMAD1,9.55714,9.10567,10.0079,OK,protein_coding
MEF2D,9.64175,9.33607,10.0058,OK,protein_coding
DIS3,9.85444,9.36404,10.0038,OK,protein_coding
WDR19,9.34228,8.6638,10.0029,OK,protein_coding
RHOBTB3,9.96518,9.11227,10.0005,OK,protein_coding
STAB1,9.23733,8.49515,9.99411,OK,protein_coding
HLA-DQA1,9.3631,8.73283,9.99352,OK,protein_coding
SFXN1,9.92619,9.01399,9.99192,OK,protein_coding
GMPPB,9.4525,8.9318,9.99002,OK,protein_coding
ARHGEF10L,9.66987,9.17112,9.99,OK,protein_coding
AC005412.1,11.277,8.70373,9.98901,OK,pseudogene
SLC31A1,9.54065,9.17922,9.98834,OK,protein_coding
POLR1E,9.48327,9.03673,9.98695,OK,protein_coding
KRAS,9.54859,9.12865,9.98378,OK,protein_coding
FCHO2,9.43454,8.88869,9.98364,OK,protein_coding
EHD4,9.55143,9.24869,9.97802,OK,protein_coding
ARID1B,9.67016,9.36715,9.9779,OK,protein_coding
PGGT1B,9.58749,9.19597,9.97753,OK,protein_coding
C10orf11,8.35355,6.74338,9.97458,OK,protein_coding
MTSS1L,9.30381,8.62656,9.97441,OK,protein_coding
ZMYM4,9.96323,9.03984,9.97181,OK,protein_coding
NFKBIZ,9.43338,8.89891,9.9685,OK,protein_coding
RAD50,10.0765,9.085,9.96507,OK,protein_coding
MXD4,9.34091,8.73096,9.95221,OK,protein_coding
PDPK1,9.13456,8.28726,9.9474,OK,protein_coding
CROCC,9.42404,8.5277,9.94699,OK,protein_coding
ZCCHC7,9.44703,8.9519,9.94317,OK,protein_coding
OXSM,9.44754,8.9545,9.94142,OK,protein_coding
PIDD,10.6181,8.93998,9.94045,OK,protein_coding
CHPF2,9.95514,9.15614,9.93822,OK,protein_coding
COG6,9.54534,9.15315,9.93722,OK,protein_coding
RNF113A,10.6205,8.77859,9.93421,OK,protein_coding
ZNF211,9.35526,8.77995,9.92667,OK,protein_coding
RARRES2,9.17356,8.43662,9.92047,OK,protein_coding
CD68,10.3132,8.96252,9.91773,OK,protein_coding
HIRIP3,9.34586,8.79218,9.91303,OK,protein_coding
NBEA,9.5854,9.25771,9.90934,OK,protein_coding
RP11-347C12.2.1,9.41581,8.94576,9.90613,OK,pseudogene
INO80C,9.25353,8.61307,9.89703,OK,protein_coding
UBAP2,9.60212,9.30931,9.89656,OK,protein_coding
HEATR7A,9.43325,8.96826,9.89575,OK,protein_coding
BPTF,9.57591,9.2402,9.89558,OK,protein_coding
AP001816.1.1,8.97668,8.06026,9.89553,OK,protein_coding
SMC6,9.56807,9.24111,9.89334,OK,protein_coding
KLHL36,9.51823,9.15773,9.88946,OK,protein_coding
TMEM184C,9.45313,9.01717,9.88882,OK,protein_coding
PKIB,9.27052,8.66899,9.884,OK,protein_coding
TNS1,9.71546,8.97289,9.88359,OK,protein_coding
COL4A3BP,9.42703,9.00289,9.88031,OK,protein_coding
ELK3,9.55579,9.23356,9.87919,OK,protein_coding
KIAA1033,9.28421,8.69179,9.87579,OK,protein_coding
HEMK1,9.30401,8.73571,9.87528,OK,protein_coding
ZBTB44,9.81919,9.19851,9.87497,OK,protein_coding
CTA-29F11.1.1,12.2564,8.06254,9.8749,OK,antisense
TDG,9.51566,9.1592,9.87336,OK,protein_coding
IKBKGP1,11.1014,8.6152,9.87298,OK,pseudogene
PRUNE2,9.59496,9.11303,9.87197,OK,protein_coding
C8orf38,11.0129,8.55579,9.86604,OK,protein_coding
NRM,9.25371,8.69248,9.86348,OK,protein_coding
LAPTM5,9.37418,8.95861,9.86226,OK,protein_coding
C9orf69,9.38647,8.99429,9.86218,OK,protein_coding
SLC44A3,9.09418,8.32926,9.86015,OK,protein_coding
C12orf51,11.428,8.45092,9.85251,OK,protein_coding
TMEM131,9.44833,8.98775,9.85171,OK,protein_coding
RP11-356J5.12.1,9.86702,8.29266,9.84835,OK,processed_transcript
SERINC4,9.29443,8.74594,9.84743,OK,protein_coding
TOM1L2,9.33707,8.8137,9.84474,OK,protein_coding
CHERP,9.60541,9.09679,9.8419,OK,protein_coding
THRA,9.71541,9.03586,9.84175,OK,protein_coding
ZNF770,9.31933,8.87102,9.84137,OK,protein_coding
RAP2C,10.5038,8.87687,9.83804,OK,protein_coding
ID2,9.1647,8.49795,9.8339,OK,protein_coding
DGCR14,9.31573,8.83029,9.8316,OK,protein_coding
ST13P5,8.70104,7.58423,9.82229,OK,pseudogene
GOSR1,9.2595,8.78567,9.82026,OK,protein_coding
NUP153,9.44383,9.20922,9.81946,OK,protein_coding
C11orf84,9.26751,8.72921,9.81834,OK,protein_coding
NAA15,9.74775,9.06887,9.81795,OK,protein_coding
EMX2OS,11.7921,8.27227,9.8147,OK,processed_transcript
BIK,11.2501,8.45081,9.81451,OK,protein_coding
C7orf70,9.30623,8.85442,9.81322,OK,protein_coding
SEC23A,10.01,8.84544,9.81287,OK,protein_coding
SCAF1,9.40716,9.18948,9.80858,OK,protein_coding
FOXP1,9.47255,8.83795,9.80519,OK,protein_coding
CAMSAP1,9.33352,9.0053,9.80482,OK,protein_coding
MLL2,9.09989,8.40426,9.80431,OK,protein_coding
ANKS3,9.18189,8.56594,9.80111,OK,protein_coding
SLFN5,9.40171,9.11305,9.7983,OK,protein_coding
POLR2M,9.30976,8.91423,9.79364,OK,protein_coding
NPRL3,9.38095,8.96964,9.79352,OK,protein_coding
ORC3,9.4449,9.09652,9.79268,OK,protein_coding
PLAA,10.1475,8.48023,9.79255,OK,protein_coding
GALM,9.35311,8.92542,9.78937,OK,protein_coding
LMF1,9.0602,8.40737,9.78832,OK,protein_coding
ACE2,9.35126,8.91254,9.78456,OK,protein_coding
KREMEN1,9.47723,8.93784,9.78335,OK,protein_coding
RIOK2,10.8584,8.28926,9.77821,OK,protein_coding
GNG11,11.1693,8.41566,9.77742,OK,protein_coding
C7orf41,9.2636,8.75517,9.77459,OK,protein_coding
RP11-204K16.2.1,14.3571,7.97111,9.77316,OK,pseudogene
HSDL2,9.28953,8.91345,9.76909,OK,protein_coding
HERC6,9.42479,9.08542,9.76807,OK,protein_coding
MRI1,9.34127,8.97969,9.76497,OK,protein_coding
SECISBP2L,9.47774,9.06937,9.76491,OK,protein_coding
EDIL3,9.53495,9.06592,9.76366,OK,protein_coding
SULT1A1,9.1252,8.50287,9.76306,OK,protein_coding
NUPL1,9.44722,9.13493,9.75996,OK,protein_coding
ODF2,9.27548,8.69337,9.7595,OK,protein_coding
C15orf62,9.29978,8.91474,9.7583,OK,protein_coding
RP11-203J24.9.1,12.2043,7.84722,9.75544,OK,processed_transcript
NLRX1,9.3435,8.9256,9.75409,OK,protein_coding
GPR89A,9.23665,8.71499,9.75309,OK,protein_coding
CDCA4,9.25569,8.7697,9.75172,OK,protein_coding
GIT2,9.19429,8.67428,9.75106,OK,protein_coding
RARA,9.26659,8.85296,9.74882,OK,protein_coding
HMGXB3,9.31134,8.87858,9.73979,OK,protein_coding
RP11-184I16.2.1,8.88531,8.05165,9.73633,OK,antisense
BCL9L,9.97314,8.68492,9.72829,OK,protein_coding
RABL2B,10.4115,8.54814,9.72203,OK,protein_coding
PEX6,9.30361,9.03111,9.72067,OK,protein_coding
CDK13,9.41219,9.10435,9.71915,OK,protein_coding
ISOC1,9.16638,8.64268,9.71858,OK,protein_coding
RABGEF1,10.0803,8.50379,9.71707,OK,protein_coding
AC007246.3.1,13.1625,7.89266,9.71624,OK,processed_transcript
PIK3R1,9.31527,9.05318,9.70715,OK,protein_coding
MPP6,9.26994,8.83618,9.70372,OK,protein_coding
PCK2,9.27697,8.84922,9.70268,OK,protein_coding
FAM189B,9.32674,8.95333,9.70001,OK,protein_coding
NBEAL1,9.48914,8.88612,9.69795,OK,protein_coding
C11orf24,9.33974,8.06365,9.6975,OK,protein_coding
KLF13,10.3802,8.35676,9.69644,OK,protein_coding
ZADH2,9.17459,8.66575,9.69556,OK,protein_coding
RP11-139H15.1.1,9.01138,8.34577,9.69407,OK,antisense
NRSN2,9.1778,8.66743,9.69319,OK,protein_coding
CCDC92,9.13978,8.63864,9.68553,OK,protein_coding
LTBP1,9.25719,8.86677,9.67884,OK,protein_coding
AC006547.8.1,8.76381,7.86913,9.67883,OK,processed_transcript
SLC40A1,9.20448,8.73053,9.67426,OK,protein_coding
PAPD7,9.23289,8.77097,9.6729,OK,protein_coding
RASSF1,9.6423,8.66777,9.67222,OK,protein_coding
FKBP11,8.90275,8.13767,9.67133,OK,protein_coding
ZNF280D,8.93328,8.21473,9.67074,OK,protein_coding
TMEM8A,10.1907,8.30784,9.66834,OK,protein_coding
ZNF84,9.04601,8.43375,9.66561,OK,protein_coding
CASP9,9.15574,8.71179,9.66209,OK,protein_coding
CEP192,9.04505,8.43242,9.65805,OK,protein_coding
MIPEP,10.4928,8.36185,9.64721,OK,protein_coding
C5orf4,9.09646,8.55255,9.64466,OK,protein_coding
S100PBP,8.93387,8.22428,9.64352,OK,protein_coding
EFCAB4A,8.95093,8.26712,9.64113,OK,protein_coding
BBX,8.86238,8.45586,9.63599,OK,protein_coding
FAM89A,9.09333,8.56872,9.63431,OK,protein_coding
PEX11A,9.00414,8.45004,9.63388,OK,protein_coding
PGCP.1,8.96506,8.29939,9.63193,OK,protein_coding
POLR2D,9.10202,8.60852,9.63166,OK,protein_coding
VPS13A,9.22443,8.82197,9.62639,OK,protein_coding
RP11-152F13.7.1,11.3898,8.2542,9.62294,OK,pseudogene
MED14,9.82965,8.47849,9.61826,OK,protein_coding
NCAPD2,9.19114,8.40887,9.61782,OK,protein_coding
SPATA13,9.6181,8.79813,9.6178,OK,protein_coding
FAM188A,9.26748,8.34452,9.61613,OK,protein_coding
CCDC71,10.0925,8.64223,9.61517,OK,protein_coding
RMND1,9.08669,8.59089,9.60421,OK,protein_coding
FBXL16,7.43223,5.26087,9.60365,OK,protein_coding
DOLPP1,9.10503,8.64142,9.60292,OK,protein_coding
TMEM150A,9.00263,8.43095,9.59754,OK,protein_coding
KB-1608C10.2.1,8.92938,8.31957,9.59292,OK,antisense
GMFB,9.31401,8.42191,9.59082,OK,protein_coding
WIZ,9.18031,8.89666,9.59064,OK,protein_coding
PRRX1,8.9411,8.36692,9.58682,OK,protein_coding
RYBP,9.51283,8.9199,9.58401,OK,protein_coding
SHISA4,8.94912,8.32127,9.58011,OK,protein_coding
SNAPC3,9.77761,8.64681,9.57896,OK,protein_coding
KCTD11,9.69345,8.8204,9.57767,OK,protein_coding
TDRD3,9.00945,8.46072,9.57734,OK,protein_coding
RP11-800K23.2.1,12.788,7.77157,9.57202,OK,pseudogene
PRRG2,9.01997,8.48316,9.57072,OK,protein_coding
TRAF2,8.99661,8.45422,9.57,OK,protein_coding
RP11-356C4.4.1,8.78549,8.00407,9.56763,OK,pseudogene
CDC25B,9.05604,8.58997,9.56292,OK,protein_coding
C12orf47,10.744,8.08045,9.56219,OK,lincRNA
STK36,10.1196,8.13005,9.56165,OK,protein_coding
SNORA32,0.0,0.0,9.5602,LOWDATA,snoRNA
GYS1,9.23504,8.91698,9.55208,OK,protein_coding
COG1,9.56528,8.87713,9.5497,OK,protein_coding
B3GNT1,9.07083,8.6516,9.54919,OK,protein_coding
ZNF28,8.20243,6.85285,9.54884,OK,protein_coding
MT1H,8.47965,7.41513,9.54623,OK,protein_coding
RAP1GAP,9.08865,8.53132,9.54426,OK,protein_coding
TAB1,9.43014,8.67352,9.54143,OK,protein_coding
GANC,8.90479,8.32847,9.53817,OK,protein_coding
UBR7,9.13068,8.72271,9.53513,OK,protein_coding
PPP1R15B,9.1616,8.82017,9.53367,OK,protein_coding
UBR2,9.1932,8.99342,9.52927,OK,protein_coding
CABIN1,8.96322,8.24485,9.51987,OK,protein_coding
CCDC165,8.98531,8.4139,9.51789,OK,protein_coding
WDR3,9.55403,8.52805,9.51749,OK,protein_coding
FAM63A,9.07078,8.62352,9.51748,OK,protein_coding
RSPO1,9.06675,8.65484,9.51405,OK,protein_coding
TMX3,9.24595,8.60738,9.51232,OK,protein_coding
MANBA,9.05461,8.60322,9.51226,OK,protein_coding
MED12,9.00113,8.48581,9.51044,OK,protein_coding
SDR42E1,8.96813,8.46304,9.50925,OK,protein_coding
RP11-778D9.4.1,11.6091,7.93559,9.4958,OK,pseudogene
RC3H2,8.98615,8.3271,9.49179,OK,protein_coding
KPNA3,9.05781,8.73172,9.49139,OK,protein_coding
MME,8.95852,8.42404,9.49116,OK,protein_coding
RAI1,9.11776,8.90182,9.49043,OK,protein_coding
KIAA0232,9.06497,8.95658,9.4901,OK,protein_coding
PGM3,8.93032,8.03927,9.48666,OK,protein_coding
PDS5B,8.8719,8.27944,9.48632,OK,protein_coding
CD2AP,9.07843,8.8329,9.48609,OK,protein_coding
IFT74,9.09662,8.70851,9.48544,OK,protein_coding
HCP5,8.87579,8.27238,9.48477,OK,processed_transcript
PMFBP1,8.81988,8.17225,9.4842,OK,protein_coding
DMXL1,9.39567,8.4163,9.48052,OK,protein_coding
RP4-798C17.6.1,8.55342,7.63415,9.47976,OK,lincRNA
TAMM41,8.9184,8.30432,9.47853,OK,protein_coding
CNKSR3,9.04829,8.7207,9.47458,OK,protein_coding
SLC5A6,10.0457,8.41669,9.47383,OK,protein_coding
ARMC6,8.98006,8.48116,9.47078,OK,protein_coding
CDKN2A,10.8576,8.11932,9.46812,OK,protein_coding
NICN1,8.95132,8.555,9.46788,OK,protein_coding
LRRC14,9.89264,8.33335,9.46768,OK,protein_coding
SPSB2,8.87063,8.28488,9.46467,OK,protein_coding
ING5,8.52091,7.16861,9.46464,OK,protein_coding
CCDC94,10.158,8.37227,9.4639,OK,protein_coding
FLYWCH1,9.08192,8.82212,9.46052,OK,protein_coding
MFSD12,8.98183,8.52336,9.45998,OK,protein_coding
C12orf45,8.69703,7.94788,9.45574,OK,protein_coding
MET,9.18039,8.906,9.45435,OK,protein_coding
SYS1,8.84285,8.32504,9.45214,OK,protein_coding
TMEM199,9.44803,8.55499,9.44654,OK,protein_coding
SH3BP5L,9.05481,8.66956,9.4452,OK,protein_coding
DICER1-AS,8.80444,8.16617,9.44436,OK,processed_transcript
SCARNA16,6.29198,3.04651,9.44419,LOWDATA,snoRNA
FBXO4,8.8243,8.18539,9.44391,OK,protein_coding
SLC25A14,8.82358,7.92232,9.43725,OK,protein_coding
MPV17L2,8.8818,8.33716,9.43406,OK,protein_coding
MON1B,9.51152,8.56161,9.42637,OK,protein_coding
KLHL14,9.2372,8.78722,9.42026,OK,protein_coding
PDCD7,8.81643,8.23142,9.41934,OK,protein_coding
RP5-857K21.14.1,45.1367,6.59538,9.41744,OK,pseudogene
INCENP,8.83517,8.25838,9.4134,OK,protein_coding
NAGA,8.93077,8.55883,9.40955,OK,protein_coding
TRIM47,9.6122,8.48836,9.40861,OK,protein_coding
RP11-56B16.4.1,13.1314,7.54179,9.40793,OK,non_coding
THAP3,10.1061,8.02131,9.40517,OK,protein_coding
POLM,9.01779,8.63623,9.40385,OK,protein_coding
CHI3L2,8.66836,7.944,9.4013,OK,protein_coding
RALGPS1,9.5643,8.37153,9.40024,OK,protein_coding
RP11-513I15.6.1,9.32413,8.74608,9.39901,OK,processed_transcript
HAUS1,8.80812,8.22756,9.3958,OK,protein_coding
PRR5,8.85645,8.32106,9.3937,OK,protein_coding
DIP2B,9.12964,8.87412,9.39206,OK,protein_coding
COX4NB,9.51042,8.40628,9.39131,OK,protein_coding
KPNA4,9.2907,8.40889,9.39068,OK,protein_coding
RAB3D,9.35704,8.7193,9.38765,OK,protein_coding
CUEDC1,8.89955,8.47422,9.38753,OK,protein_coding
RP9,8.77808,8.176,9.38602,OK,protein_coding
ARHGAP17,8.96163,8.66842,9.37806,OK,protein_coding
ZNF644,9.18472,8.31332,9.37669,OK,protein_coding
FCHSD1,9.20653,8.29922,9.37655,OK,protein_coding
SAAL1,8.95141,8.05614,9.37563,OK,protein_coding
MAB21L1,9.51779,8.62286,9.37474,OK,protein_coding
CEP85,8.87305,8.41667,9.3742,OK,protein_coding
PEX3,9.81239,8.12421,9.37306,OK,protein_coding
NACC1,9.31818,8.70816,9.36936,OK,protein_coding
DENND4B,9.70874,8.19923,9.36608,OK,protein_coding
HSF2,8.92349,8.54037,9.36514,OK,protein_coding
MAML1,9.11643,8.8184,9.36502,OK,protein_coding
PBRM1,8.82014,8.33545,9.35391,OK,protein_coding
HECA,9.22753,8.72545,9.35212,OK,protein_coding
ZNF687,9.4541,8.36608,9.34341,OK,protein_coding
FAHD2B,8.70372,8.06471,9.34284,OK,protein_coding
CPT1B,8.7051,8.0846,9.34284,OK,protein_coding
FOSL1,8.91842,8.49939,9.33987,OK,protein_coding
PRMT3,8.95615,8.58835,9.33901,OK,protein_coding
C5orf24,8.91405,8.51318,9.33549,OK,protein_coding
EEFSEC,8.86691,8.49595,9.3353,OK,protein_coding
SKI,8.91343,8.5195,9.33364,OK,protein_coding
TTLL4,8.42282,7.45719,9.32992,OK,protein_coding
DNAJC24,8.7935,8.25692,9.32934,OK,protein_coding
NRAS,9.27944,8.66747,9.32546,OK,protein_coding
PIP4K2B,8.96298,8.67917,9.32369,OK,protein_coding
ANO1,9.86516,8.13563,9.32244,OK,protein_coding
SAMD1,8.68795,8.06814,9.32095,OK,protein_coding
CARM1,9.33889,8.6344,9.32058,OK,protein_coding
AC024575.1,9.49997,8.5523,9.31641,OK,protein_coding
TMEM5,9.5617,8.29679,9.30998,OK,protein_coding
CLASP1,8.99552,8.68277,9.30616,OK,protein_coding
FNDC3B,10.7593,7.96971,9.30121,OK,protein_coding
MCAT,8.71722,8.15092,9.30112,OK,protein_coding
TRIM69,9.38574,8.13598,9.30098,OK,protein_coding
NSUN4,8.78371,8.3056,9.29856,OK,protein_coding
STAG3L2,8.74717,8.20936,9.29705,OK,protein_coding
AMDHD2,8.5711,7.85519,9.29376,OK,protein_coding
BRF1,8.81013,8.38973,9.29178,OK,protein_coding
TMEM107,8.59127,7.89201,9.29089,OK,protein_coding
SLC6A9,9.61431,8.26178,9.2901,OK,protein_coding
ZBTB5,9.21839,8.63051,9.28163,OK,protein_coding
ZNF274,8.84988,8.51001,9.27764,OK,protein_coding
LMNB2,8.97487,8.35248,9.2765,OK,protein_coding
AC008073.6.1,8.44787,7.61942,9.27497,OK,protein_coding
RP11-69E11.4.1,11.9636,7.49968,9.27333,OK,processed_transcript
FBXL6,8.696,8.14126,9.27309,OK,protein_coding
RABL5,8.6153,7.98623,9.27112,OK,protein_coding
RBM20,8.70675,8.16704,9.2672,OK,protein_coding
LPIN1,9.83652,8.17055,9.26153,OK,protein_coding
SEMA3B,8.91966,8.5761,9.26126,OK,polymorphic_pseudogene
GALNT1,8.85815,8.56216,9.26068,OK,protein_coding
SLC19A2,8.85764,8.57864,9.26022,OK,protein_coding
FBXO6,8.72859,8.21062,9.25446,OK,protein_coding
TMX4,8.83623,8.55313,9.25129,OK,protein_coding
SIAH2,8.77236,8.36517,9.2509,OK,protein_coding
CPOX,8.71219,8.21126,9.24551,OK,protein_coding
A2ML1,8.85136,8.50673,9.24291,OK,protein_coding
SUSD4,8.77023,8.30004,9.24072,OK,protein_coding
RP11-265D17.2.1,8.33207,7.44803,9.23821,OK,antisense
TACO1,9.863,8.17776,9.23743,OK,protein_coding
EXOC2,7.66681,6.14296,9.23723,OK,protein_coding
KDM4A,9.02827,8.54913,9.23636,OK,protein_coding
RP1-178F15.3.1,8.0506,6.90646,9.23635,OK,antisense
ATP6V0E2,8.53791,7.88405,9.23454,OK,protein_coding
ZDHHC20-AS1,11.2523,7.82246,9.2341,OK,antisense
NARS2,8.64952,8.01761,9.23174,OK,protein_coding
FAM176B,10.5093,7.92482,9.22997,OK,protein_coding
MTO1,9.64137,8.26729,9.22833,OK,protein_coding
ANKRD37,11.4824,7.519,9.2276,OK,protein_coding
GCC1,9.96886,8.12034,9.22744,OK,protein_coding
OSMR,9.2234,8.44005,9.22448,OK,protein_coding
YBX1P10,10.403,7.84948,9.2228,OK,pseudogene
SIDT2,8.61463,7.99329,9.21804,OK,protein_coding
FAR1,8.95655,8.69538,9.21768,OK,protein_coding
WDFY3,9.46039,8.2932,9.21762,OK,protein_coding
BRAP,8.74749,8.36662,9.21658,OK,protein_coding
GUF1,8.86834,8.52315,9.21502,OK,protein_coding
MAMDC2,9.03836,8.49947,9.21284,OK,protein_coding
TTC14,9.32206,8.4155,9.21266,OK,protein_coding
MUT,8.81943,8.5518,9.2123,OK,protein_coding
TTC9,9.10831,8.58046,9.21078,OK,protein_coding
SMAP1,9.97574,8.1009,9.21017,OK,protein_coding
YWHAZP3,8.45815,7.72526,9.20902,OK,pseudogene
FBLN5,8.80694,8.41068,9.20363,OK,protein_coding
ZNF195,8.5046,7.81328,9.20175,OK,protein_coding
RP11-796G6.1.1,14.8325,7.40286,9.20113,OK,pseudogene
KIAA1430,8.78524,8.52705,9.19414,OK,protein_coding
CLC,11.8628,7.555,9.19331,OK,protein_coding
LL22NC03-80A10.6.1,9.50774,7.9826,9.19054,OK,pseudogene
IGSF3,8.75588,8.6544,9.18894,OK,protein_coding
RBM19,8.83131,8.38471,9.18817,OK,protein_coding
PRKX,10.0456,8.1503,9.18621,OK,protein_coding
DNAJC9,8.74824,8.42847,9.18456,OK,protein_coding
HSPG2,9.05149,8.34541,9.18285,OK,protein_coding
NAAA,9.99916,7.89941,9.18083,OK,protein_coding
TMEM161B,8.57668,8.0006,9.17941,OK,protein_coding
NOXA1,9.54588,8.25494,9.17853,OK,protein_coding
CPE,8.58931,8.04853,9.17649,OK,protein_coding
PHF7,9.20151,7.69252,9.17649,OK,protein_coding
FOXO3,8.83784,8.61618,9.17565,OK,protein_coding
CRYBB2P1,8.55121,7.93841,9.17297,OK,pseudogene
ROCK1,9.11941,8.68675,9.17137,OK,protein_coding
BTRC,38.4368,7.70244,9.17039,OK,protein_coding
EXOC6B,8.86792,8.58916,9.16459,OK,protein_coding
RBBP9,8.56768,7.99695,9.15983,OK,protein_coding
DIAPH2,8.92843,8.54968,9.15952,OK,protein_coding
HCG22,8.35643,7.55582,9.15802,OK,processed_transcript
